mp-id;formula;structure_type;cations;valences;CNs;Bond valence sum
mp-685944;Eu2Zr2O7;mp-9765;['Eu', 'Eu', 'Eu', 'Eu', 'Zr', 'Zr', 'Zr', 'Zr'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 1.5]
mp-19930;Nd2Ru2O7;mp-9765;['Ru', 'Ru', 'Ru', 'Ru', 'Nd', 'Nd', 'Nd', 'Nd'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-20643;Y2Ru2O7;mp-9765;['Y', 'Y', 'Y', 'Y', 'Ru', 'Ru', 'Ru', 'Ru'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-4086;La2Sn2O7;mp-9765;['Sn', 'Sn', 'Sn', 'Sn', 'La', 'La', 'La', 'La'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-3884;Ho2Sn2O7;mp-9765;['Sn', 'Sn', 'Sn', 'Sn', 'Ho', 'Ho', 'Ho', 'Ho'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-558448;Pr2Ir2O7;mp-9765;['Pr', 'Pr', 'Pr', 'Pr', 'Ir', 'Ir', 'Ir', 'Ir'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-14026;Ca2Ta2O7;mp-9765;['Ca', 'Ca', 'Ca', 'Ca', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6'];[2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 1.0, 1.0, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667]
mp-558131;Sm2Tc2O7;mp-9765;['Sm', 'Sm', 'Sm', 'Sm', 'Tc', 'Tc', 'Tc', 'Tc'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-3370;Y2Sn2O7;mp-9765;['Y', 'Y', 'Y', 'Y', 'Sn', 'Sn', 'Sn', 'Sn'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-19256;Er2Mn2O7;mp-9765;['Mn', 'Mn', 'Mn', 'Mn', 'Er', 'Er', 'Er', 'Er'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-22094;Tl2Ru2O7;mp-9765;['Ru', 'Ru', 'Ru', 'Ru', 'Tl', 'Tl', 'Tl', 'Tl'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
