mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-560292;KEu(PO3)4;mp-18572;['Eu', 'Eu', 'K', 'K', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '12', '12', '4', '4', '4', '4', '4', '4', '4', '4'];{'Eu': {3: {'no': 68, 'corner': 16, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 304, 'corner': 32, 'edge': 0, 'face': 0}}}
mp-11673;Sc2(SeO4)3;mp-11673;['Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sc': {3: {'no': 256, 'corner': 48, 'edge': 0, 'face': 0}}, 'Se': {6: {'no': 384, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-554631;Sb2(PO4)3;mp-11673;['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[4, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sb': {4: {'no': 140, 'corner': 24, 'edge': 0, 'face': 0}, 5: {'no': 144, 'corner': 24, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 500, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-649509;Yb2(SeO4)3;mp-11673;['Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Yb': {3: {'no': 220, 'corner': 48, 'edge': 0, 'face': 0}}, 'Se': {6: {'no': 316, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-32518;V2(PO4)3;mp-11673;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'P': {5: {'no': 564, 'corner': 48, 'edge': 0, 'face': 0}}, 'V': {4: {'no': 164, 'corner': 24, 'edge': 0, 'face': 0}, 5: {'no': 160, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-541297;Fe2(SeO4)3;mp-11673;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 272, 'corner': 48, 'edge': 0, 'face': 0}}, 'Se': {6: {'no': 452, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-9209;In2(SO4)3;mp-11673;['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In'];[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'S': {6: {'no': 448, 'corner': 48, 'edge': 0, 'face': 0}}, 'In': {3: {'no': 276, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-554954;Fe2(SO4)3;mp-11673;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 328, 'corner': 48, 'edge': 0, 'face': 0}}, 'S': {6: {'no': 568, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-14410;Tl6TeO12;mp-14410;['Te', 'Tl', 'Tl', 'Tl', 'Tl', 'Tl', 'Tl'];[6, 3, 3, 3, 3, 3, 3];['6', '7', '7', '7', '7', '7', '7'];{'Te': {6: {'no': 42, 'corner': 6, 'edge': 6, 'face': 0}}, 'Tl': {3: {'no': 246, 'corner': 18, 'edge': 54, 'face': 0}}}
mp-25178;In6WO12;mp-14410;['In', 'In', 'In', 'In', 'In', 'In', 'W'];[3, 3, 3, 3, 3, 3, 6];['7', '7', '7', '7', '7', '7', '6'];{'In': {3: {'no': 276, 'corner': 18, 'edge': 54, 'face': 0}}, 'W': {6: {'no': 42, 'corner': 6, 'edge': 6, 'face': 0}}}
mp-27698;Y6UO12;mp-14410;['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'U'];[3, 3, 3, 3, 3, 3, 6];['7', '7', '7', '7', '7', '7', '6'];{'Y': {3: {'no': 246, 'corner': 18, 'edge': 54, 'face': 0}}, 'U': {6: {'no': 42, 'corner': 6, 'edge': 6, 'face': 0}}}
mp-19992;La6UO12;mp-14410;['La', 'La', 'La', 'La', 'La', 'La', 'U'];[3, 3, 3, 3, 3, 3, 6];['7', '7', '7', '7', '7', '7', '6'];{'La': {3: {'no': 210, 'corner': 18, 'edge': 54, 'face': 0}}, 'U': {6: {'no': 30, 'corner': 6, 'edge': 6, 'face': 0}}}
mp-19005;Y6WO12;mp-14410;['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'W'];[3, 3, 3, 3, 3, 3, 6];['7', '7', '7', '7', '7', '7', '6'];{'Y': {3: {'no': 246, 'corner': 18, 'edge': 54, 'face': 0}}, 'W': {6: {'no': 42, 'corner': 6, 'edge': 6, 'face': 0}}}
mp-10342;Tm6ReO12;mp-14410;['Tm', 'Tm', 'Tm', 'Tm', 'Tm', 'Tm', 'Re'];[3, 3, 3, 3, 3, 3, 6];['7', '7', '7', '7', '7', '7', '6'];{'Tm': {3: {'no': 270, 'corner': 18, 'edge': 54, 'face': 0}}, 'Re': {6: {'no': 42, 'corner': 6, 'edge': 6, 'face': 0}}}
mp-19065;Ho6WO12;mp-14410;['Ho', 'Ho', 'Ho', 'Ho', 'Ho', 'Ho', 'W'];[3, 3, 3, 3, 3, 3, 6];['7', '7', '7', '7', '7', '7', '6'];{'Ho': {3: {'no': 258, 'corner': 18, 'edge': 54, 'face': 0}}, 'W': {6: {'no': 42, 'corner': 6, 'edge': 6, 'face': 0}}}
mp-540704;MgCrO4;mp-540704;['Mg', 'Mg', 'Mg', 'Mg', 'Cr', 'Cr', 'Cr', 'Cr'];[2, 2, 2, 2, 6, 6, 6, 6];['6', '6', '6', '6', '4', '4', '4', '4'];{'Mg': {2: {'no': 200, 'corner': 24, 'edge': 10, 'face': 0}}, 'Cr': {6: {'no': 206, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-541501;VInO4;mp-540704;['In', 'In', 'In', 'In', 'V', 'V', 'V', 'V'];[3, 3, 3, 3, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4'];{'In': {3: {'no': 162, 'corner': 24, 'edge': 10, 'face': 0}}, 'V': {5: {'no': 164, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-19630;CrCdO4;mp-540704;['Cr', 'Cr', 'Cr', 'Cr', 'Cd', 'Cd', 'Cd', 'Cd'];[6, 6, 6, 6, 2, 2, 2, 2];['4', '4', '4', '4', '6', '6', '6', '6'];{'Cr': {6: {'no': 142, 'corner': 24, 'edge': 0, 'face': 0}}, 'Cd': {2: {'no': 132, 'corner': 24, 'edge': 10, 'face': 0}}}
mp-19081;MnMoO4;mp-540704;['Mn', 'Mn', 'Mn', 'Mn', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 6, 6, 6, 6];['6', '6', '6', '6', '4', '4', '4', '4'];{'Mn': {2: {'no': 150, 'corner': 24, 'edge': 10, 'face': 0}}, 'Mo': {6: {'no': 152, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-19688;VCrO4;mp-540704;['V', 'V', 'V', 'V', 'Cr', 'Cr', 'Cr', 'Cr'];[5, 5, 5, 5, 3, 3, 3, 3];['4', '4', '4', '4', '6', '6', '6', '6'];{'V': {5: {'no': 222, 'corner': 24, 'edge': 0, 'face': 0}}, 'Cr': {3: {'no': 208, 'corner': 24, 'edge': 10, 'face': 0}}}
mp-541843;FeMoO4;mp-540704;['Fe', 'Fe', 'Fe', 'Fe', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4'];{'Fe': {3: {'no': 158, 'corner': 24, 'edge': 10, 'face': 0}}, 'Mo': {5: {'no': 160, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-19047;MgMoO4;mp-540704;['Mg', 'Mg', 'Mg', 'Mg', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 6, 6, 6, 6];['6', '6', '6', '6', '4', '4', '4', '4'];{'Mg': {2: {'no': 174, 'corner': 24, 'edge': 10, 'face': 0}}, 'Mo': {6: {'no': 172, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-18576;Tm2Cu(B2O5)2;mp-18576;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Cu', 'Cu', 'Tm', 'Tm', 'Tm', 'Tm'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'B': {3: {'no': 672, 'corner': 68, 'edge': 8, 'face': 0}}, 'Cu': {2: {'no': 176, 'corner': 16, 'edge': 4, 'face': 0}}, 'Tm': {3: {'no': 316, 'corner': 36, 'edge': 24, 'face': 0}}}
mp-18959;Y2Be2Fe(SiO5)2;mp-18576;['Be', 'Be', 'Be', 'Be', 'Si', 'Si', 'Si', 'Si', 'Fe', 'Fe', 'Y', 'Y', 'Y', 'Y'];[2, 2, 2, 2, 4, 4, 4, 4, 2, 2, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '8', '8', '8', '8'];{'Be': {2: {'no': 284, 'corner': 24, 'edge': 12, 'face': 0}}, 'Si': {4: {'no': 308, 'corner': 44, 'edge': 0, 'face': 0}}, 'Fe': {2: {'no': 148, 'corner': 12, 'edge': 12, 'face': 0}}, 'Y': {3: {'no': 272, 'corner': 32, 'edge': 28, 'face': 0}}}
mp-18259;Ho2Cu(B2O5)2;mp-18576;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Cu', 'Cu', 'Ho', 'Ho', 'Ho', 'Ho'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'B': {3: {'no': 660, 'corner': 68, 'edge': 8, 'face': 0}}, 'Cu': {2: {'no': 172, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ho': {3: {'no': 312, 'corner': 36, 'edge': 24, 'face': 0}}}
mp-19700;Yb2Be2Si2NiO10;mp-18576;['Be', 'Be', 'Be', 'Be', 'Si', 'Si', 'Si', 'Si', 'Ni', 'Ni', 'Yb', 'Yb', 'Yb', 'Yb'];[2, 2, 2, 2, 4, 4, 4, 4, 2, 2, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '8', '8', '8', '8'];{'Be': {2: {'no': 288, 'corner': 24, 'edge': 12, 'face': 0}}, 'Si': {4: {'no': 312, 'corner': 44, 'edge': 0, 'face': 0}}, 'Ni': {2: {'no': 148, 'corner': 12, 'edge': 12, 'face': 0}}, 'Yb': {3: {'no': 272, 'corner': 32, 'edge': 28, 'face': 0}}}
mp-17268;Lu2Cu(B2O5)2;mp-18576;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Cu', 'Cu', 'Lu', 'Lu', 'Lu', 'Lu'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'B': {3: {'no': 672, 'corner': 68, 'edge': 8, 'face': 0}}, 'Cu': {2: {'no': 176, 'corner': 16, 'edge': 4, 'face': 0}}, 'Lu': {3: {'no': 316, 'corner': 36, 'edge': 24, 'face': 0}}}
mp-19642;Ho2Ni(B2O5)2;mp-18576;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Ni', 'Ni', 'Ho', 'Ho', 'Ho', 'Ho'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '8', '8', '8', '8'];{'B': {3: {'no': 664, 'corner': 68, 'edge': 12, 'face': 0}}, 'Ni': {2: {'no': 168, 'corner': 12, 'edge': 12, 'face': 0}}, 'Ho': {3: {'no': 308, 'corner': 32, 'edge': 28, 'face': 0}}}
mp-17699;Er2Cu(B2O5)2;mp-18576;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Cu', 'Cu', 'Er', 'Er', 'Er', 'Er'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'B': {3: {'no': 668, 'corner': 68, 'edge': 8, 'face': 0}}, 'Cu': {2: {'no': 172, 'corner': 16, 'edge': 4, 'face': 0}}, 'Er': {3: {'no': 316, 'corner': 36, 'edge': 24, 'face': 0}}}
mp-558298;Zn3TeAs2Pb3O14;mp-558298;['Zn', 'Zn', 'Zn', 'Te', 'As', 'As', 'Pb', 'Pb', 'Pb'];[2, 2, 2, 6, 5, 5, 2, 2, 2];['4', '4', '4', '6', '4', '4', '10', '10', '10'];{'Zn': {2: {'no': 102, 'corner': 12, 'edge': 0, 'face': 0}}, 'Te': {6: {'no': 20, 'corner': 6, 'edge': 0, 'face': 0}}, 'As': {5: {'no': 70, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-12881;Ba3NbGa3(SiO7)2;mp-558298;['Si', 'Si', 'Ga', 'Ga', 'Ga', 'Nb', 'Ba', 'Ba', 'Ba'];[4, 4, 3, 3, 3, 5, 2, 2, 2];['4', '4', '4', '4', '4', '6', '10', '10', '10'];{'Si': {4: {'no': 70, 'corner': 6, 'edge': 0, 'face': 0}}, 'Ga': {3: {'no': 102, 'corner': 12, 'edge': 0, 'face': 0}}, 'Nb': {5: {'no': 20, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-16136;Sr3TaGa3(SiO7)2;mp-558298;['Si', 'Si', 'Ga', 'Ga', 'Ga', 'Sr', 'Sr', 'Sr', 'Ta'];[4, 4, 3, 3, 3, 2, 2, 2, 5];['4', '4', '4', '4', '4', '10', '10', '10', '6'];{'Si': {4: {'no': 76, 'corner': 6, 'edge': 0, 'face': 0}}, 'Ga': {3: {'no': 126, 'corner': 12, 'edge': 0, 'face': 0}}, 'Ta': {5: {'no': 38, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-6788;La3Ga5SnO14;mp-558298;['Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Sn', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 4, 3, 3, 3];['4', '4', '4', '4', '4', '6', '8', '8', '8'];{'Ga': {3: {'no': 262, 'corner': 42, 'edge': 6, 'face': 0}}, 'Sn': {4: {'no': 53, 'corner': 6, 'edge': 3, 'face': 0}}, 'La': {3: {'no': 123, 'corner': 24, 'edge': 21, 'face': 0}}}
mp-6853;Ca3TaGa3(SiO7)2;mp-558298;['Si', 'Si', 'Ca', 'Ca', 'Ca', 'Ga', 'Ga', 'Ga', 'Ta'];[4, 4, 2, 2, 2, 3, 3, 3, 5];['4', '4', '8', '8', '8', '4', '4', '4', '6'];{'Si': {4: {'no': 106, 'corner': 12, 'edge': 6, 'face': 0}}, 'Ca': {2: {'no': 147, 'corner': 24, 'edge': 21, 'face': 0}}, 'Ga': {3: {'no': 174, 'corner': 30, 'edge': 0, 'face': 0}}, 'Ta': {5: {'no': 59, 'corner': 6, 'edge': 3, 'face': 0}}}
mp-565953;Ba3NbFe3(SiO7)2;mp-558298;['Ba', 'Ba', 'Ba', 'Nb', 'Fe', 'Fe', 'Fe', 'Si', 'Si'];[2, 2, 2, 5, 3, 3, 3, 4, 4];['10', '10', '10', '6', '4', '4', '4', '4', '4'];{'Nb': {5: {'no': 20, 'corner': 6, 'edge': 0, 'face': 0}}, 'Fe': {3: {'no': 102, 'corner': 12, 'edge': 0, 'face': 0}}, 'Si': {4: {'no': 70, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-636461;Ga2Ge4Pb3O14;mp-558298;['Ga', 'Ga', 'Ge', 'Ge', 'Ge', 'Ge', 'Pb', 'Pb', 'Pb'];[3, 3, 4, 4, 4, 4, 2, 2, 2];['4', '4', '4', '6', '4', '4', '8', '8', '8'];{'Ga': {3: {'no': 106, 'corner': 12, 'edge': 6, 'face': 0}}, 'Ge': {4: {'no': 197, 'corner': 36, 'edge': 3, 'face': 0}}, 'Pb': {2: {'no': 147, 'corner': 24, 'edge': 21, 'face': 0}}}
mp-549033;CoNi(PO3)4;mp-549033;['Ni', 'Ni', 'Co', 'Co', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ni': {2: {'no': 104, 'corner': 12, 'edge': 4, 'face': 0}}, 'Co': {2: {'no': 104, 'corner': 12, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 452, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-649683;Fe(PO3)2;mp-549033;['Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {2: {'no': 193, 'corner': 24, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 421, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-547237;Co(PO3)2;mp-549033;['Co', 'Co', 'Co', 'Co', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Co': {2: {'no': 204, 'corner': 24, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 436, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-561847;ZnNi(PO3)4;mp-549033;['Ni', 'Ni', 'Zn', 'Zn', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ni': {2: {'no': 104, 'corner': 12, 'edge': 4, 'face': 0}}, 'Zn': {2: {'no': 104, 'corner': 12, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 452, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-18620;Mg(PO3)2;mp-549033;['Mg', 'Mg', 'Mg', 'Mg', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mg': {2: {'no': 200, 'corner': 24, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 444, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-19135;Ni(PO3)2;mp-549033;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Ni', 'Ni', 'Ni', 'Ni'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6'];{'P': {5: {'no': 452, 'corner': 40, 'edge': 0, 'face': 0}}, 'Ni': {2: {'no': 208, 'corner': 24, 'edge': 8, 'face': 0}}}
mp-558444;Mn(PO3)2;mp-549033;['Mn', 'Mn', 'Mn', 'Mn', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mn': {2: {'no': 184, 'corner': 24, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 408, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-18911;LiVP2O7;mp-18911;['Li', 'Li', 'P', 'P', 'P', 'P', 'V', 'V'];[1, 1, 5, 5, 5, 5, 3, 3];['4', '4', '4', '4', '4', '4', '6', '6'];{'Li': {1: {'no': 110, 'corner': 8, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 230, 'corner': 24, 'edge': 0, 'face': 0}}, 'V': {3: {'no': 116, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-19103;LiCrP2O7;mp-18911;['Li', 'Li', 'P', 'P', 'P', 'P', 'Cr', 'Cr'];[1, 1, 5, 5, 5, 5, 3, 3];['4', '4', '4', '4', '4', '4', '6', '6'];{'Li': {1: {'no': 114, 'corner': 8, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 236, 'corner': 24, 'edge': 0, 'face': 0}}, 'Cr': {3: {'no': 118, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-19294;LiFeP2O7;mp-18911;['Li', 'Li', 'P', 'P', 'P', 'P', 'Fe', 'Fe'];[1, 1, 5, 5, 5, 5, 3, 3];['4', '4', '4', '4', '4', '4', '6', '6'];{'Li': {1: {'no': 110, 'corner': 8, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 232, 'corner': 24, 'edge': 0, 'face': 0}}, 'Fe': {3: {'no': 114, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-18987;LiMoP2O7;mp-18911;['Li', 'Li', 'P', 'P', 'P', 'P', 'Mo', 'Mo'];[1, 1, 5, 5, 5, 5, 3, 3];['4', '4', '4', '4', '4', '4', '6', '6'];{'Li': {1: {'no': 108, 'corner': 8, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 216, 'corner': 24, 'edge': 0, 'face': 0}}, 'Mo': {3: {'no': 108, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-10517;LiScP2O7;mp-18911;['Li', 'Li', 'P', 'P', 'P', 'P', 'Sc', 'Sc'];[1, 1, 5, 5, 5, 5, 3, 3];['4', '4', '4', '4', '4', '4', '6', '6'];{'Li': {1: {'no': 108, 'corner': 8, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 218, 'corner': 24, 'edge': 0, 'face': 0}}, 'Sc': {3: {'no': 110, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-8491;LiInP2O7;mp-18911;['Li', 'Li', 'P', 'P', 'P', 'P', 'In', 'In'];[1, 1, 5, 5, 5, 5, 3, 3];['4', '4', '4', '4', '4', '4', '6', '6'];{'Li': {1: {'no': 108, 'corner': 8, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 216, 'corner': 24, 'edge': 0, 'face': 0}}, 'In': {3: {'no': 108, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-540484;LiMnP2O7;mp-18911;['Li', 'Li', 'P', 'P', 'P', 'P', 'Mn', 'Mn'];[1, 1, 5, 5, 5, 5, 3, 3];['4', '4', '4', '4', '4', '4', '6', '6'];{'Li': {1: {'no': 108, 'corner': 8, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 232, 'corner': 24, 'edge': 0, 'face': 0}}, 'Mn': {3: {'no': 116, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-24925;NaCrP2O7;mp-24925;['Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Cr', 'Cr', 'Cr', 'Cr'];[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3];['8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6'];{'Na': {1: {'no': 200, 'corner': 24, 'edge': 24, 'face': 0}}, 'P': {5: {'no': 476, 'corner': 44, 'edge': 12, 'face': 0}}, 'Cr': {3: {'no': 208, 'corner': 36, 'edge': 8, 'face': 0}}}
mp-17468;SrZrSi2O7;mp-24925;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Sr', 'Sr', 'Sr', 'Sr', 'Zr', 'Zr', 'Zr', 'Zr'];[4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '6', '6', '6', '6'];{'Si': {4: {'no': 408, 'corner': 44, 'edge': 12, 'face': 0}}, 'Sr': {2: {'no': 168, 'corner': 24, 'edge': 24, 'face': 0}}, 'Zr': {4: {'no': 180, 'corner': 36, 'edge': 8, 'face': 0}}}
mp-25059;NaMoP2O7;mp-24925;['Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3];['9', '9', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6'];{'P': {5: {'no': 344, 'corner': 32, 'edge': 0, 'face': 0}}, 'Mo': {3: {'no': 168, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-16777;NaAlP2O7;mp-24925;['Na', 'Na', 'Na', 'Na', 'Al', 'Al', 'Al', 'Al', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 224, 'corner': 24, 'edge': 24, 'face': 0}}, 'Al': {3: {'no': 232, 'corner': 36, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 508, 'corner': 44, 'edge': 12, 'face': 0}}}
