mp-id;formula;structure_type;cations;valences;CNs
mp-3884;Ho2Sn2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'Ho', 'Ho', 'Ho', 'Ho'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-560329;Ce2Zr2O7;mp-5548;['Ce', 'Ce', 'Ce', 'Ce', 'Zr', 'Zr', 'Zr', 'Zr'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-4602;Tb2Ti2O7;mp-5548;['Ti', 'Ti', 'Ti', 'Ti', 'Tb', 'Tb', 'Tb', 'Tb'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-5889;Er2Ti2O7;mp-5548;['Ti', 'Ti', 'Ti', 'Ti', 'Er', 'Er', 'Er', 'Er'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-5977;Nd2Zr2O7;mp-5548;['Zr', 'Zr', 'Zr', 'Zr', 'Nd', 'Nd', 'Nd', 'Nd'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-19153;Lu2Mn2O7;mp-5548;['Mn', 'Mn', 'Mn', 'Mn', 'Lu', 'Lu', 'Lu', 'Lu'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-19674;Sc2Mn2O7;mp-5548;['Sc', 'Sc', 'Sc', 'Sc', 'Mn', 'Mn', 'Mn', 'Mn'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-3335;Sm2Ti2O7;mp-5548;['Ti', 'Ti', 'Ti', 'Ti', 'Sm', 'Sm', 'Sm', 'Sm'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-14968;Dy2Ru2O7;mp-5548;['Ru', 'Ru', 'Ru', 'Ru', 'Dy', 'Dy', 'Dy', 'Dy'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-18831;Y2Mn2O7;mp-5548;['Mn', 'Mn', 'Mn', 'Mn', 'Y', 'Y', 'Y', 'Y'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-685944;Eu2Zr2O7;mp-5548;['Eu', 'Eu', 'Eu', 'Eu', 'Zr', 'Zr', 'Zr', 'Zr'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-557697;Hg2Sb2O7;mp-5548;['Hg', 'Hg', 'Hg', 'Hg', 'Sb', 'Sb', 'Sb', 'Sb'];[2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6']
mp-12533;La2Hf2O7;mp-5548;['La', 'La', 'La', 'La', 'Hf', 'Hf', 'Hf', 'Hf'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-23372;Sn2Bi2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'Bi', 'Bi', 'Bi', 'Bi'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-23445;Bi2Ru2O7;mp-5548;['Ru', 'Ru', 'Ru', 'Ru', 'Bi', 'Bi', 'Bi', 'Bi'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-505801;Eu2Ti2O7;mp-5548;['Eu', 'Eu', 'Eu', 'Eu', 'Ti', 'Ti', 'Ti', 'Ti'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-560530;Nb2Cd2O7;mp-5548;['Nb', 'Nb', 'Nb', 'Nb', 'Cd', 'Cd', 'Cd', 'Cd'];[5, 5, 5, 5, 2, 2, 2, 2];['6', '6', '6', '6', '8', '8', '8', '8']
mp-19256;Er2Mn2O7;mp-5548;['Mn', 'Mn', 'Mn', 'Mn', 'Er', 'Er', 'Er', 'Er'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-505552;Cd2Ru2O7;mp-5548;['Ru', 'Ru', 'Ru', 'Ru', 'Cd', 'Cd', 'Cd', 'Cd'];[5, 5, 5, 5, 2, 2, 2, 2];['6', '6', '6', '6', '8', '8', '8', '8']
mp-642787;Y2V2O7;mp-5548;['Y', 'Y', 'Y', 'Y', 'V', 'V', 'V', 'V'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-756670;Eu2Pb2O7;mp-5548;['Eu', 'Eu', 'Eu', 'Eu', 'Pb', 'Pb', 'Pb', 'Pb'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-19200;Tb2Mo2O7;mp-5548;['Mo', 'Mo', 'Mo', 'Mo', 'Tb', 'Tb', 'Tb', 'Tb'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-505216;Gd2Ru2O7;mp-5548;['Gd', 'Gd', 'Gd', 'Gd', 'Ru', 'Ru', 'Ru', 'Ru'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-559426;Pr2Zr2O7;mp-5548;['Pr', 'Pr', 'Pr', 'Pr', 'Zr', 'Zr', 'Zr', 'Zr'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-4394;Pr2Sn2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'Pr', 'Pr', 'Pr', 'Pr'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-5302;Gd2Ti2O7;mp-5548;['Ti', 'Ti', 'Ti', 'Ti', 'Gd', 'Gd', 'Gd', 'Gd'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-23341;Bi2Pt2O7;mp-5548;['Pt', 'Pt', 'Pt', 'Pt', 'Bi', 'Bi', 'Bi', 'Bi'];[2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '8', '8', '8', '8']
mp-19679;Y2Mo2O7;mp-5548;['Y', 'Y', 'Y', 'Y', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-637431;Eu2Ru2O7;mp-5548;['Eu', 'Eu', 'Eu', 'Eu', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6']
mp-558392;Bi2Ir2O7;mp-5548;['Bi', 'Bi', 'Bi', 'Bi', 'Ir', 'Ir', 'Ir', 'Ir'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-4086;La2Sn2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'La', 'La', 'La', 'La'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-2883;Sm2Sn2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'Sm', 'Sm', 'Sm', 'Sm'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-18797;Yb2V2O7;mp-5548;['V', 'V', 'V', 'V', 'Yb', 'Yb', 'Yb', 'Yb'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-554638;Ca2Ru2O7;mp-5548;['Ca', 'Ca', 'Ca', 'Ca', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6']
mp-25127;Lu2V2O7;mp-5548;['V', 'V', 'V', 'V', 'Lu', 'Lu', 'Lu', 'Lu'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-9765;Nd2Pt2O7;mp-5548;['Nd', 'Nd', 'Nd', 'Nd', 'Pt', 'Pt', 'Pt', 'Pt'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-3688;Er2Sn2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'Er', 'Er', 'Er', 'Er'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-17064;Gd2Sn2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'Gd', 'Gd', 'Gd', 'Gd'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-15161;Tb2Ru2O7;mp-5548;['Ru', 'Ru', 'Ru', 'Ru', 'Tb', 'Tb', 'Tb', 'Tb'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-5373;Y2Ti2O7;mp-5548;['Ti', 'Ti', 'Ti', 'Ti', 'Y', 'Y', 'Y', 'Y'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-17113;Sm2Ru2O7;mp-5548;['Ru', 'Ru', 'Ru', 'Ru', 'Sm', 'Sm', 'Sm', 'Sm'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-19036;Tm2V2O7;mp-5548;['V', 'V', 'V', 'V', 'Tm', 'Tm', 'Tm', 'Tm'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-17114;Nd2Sn2O7;mp-5548;['Sn', 'Sn', 'Sn', 'Sn', 'Nd', 'Nd', 'Nd', 'Nd'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-18960;ErVO4;mp-18960;['V', 'V', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18825;YCrO4;mp-18960;['Cr', 'Cr', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19240;ErCrO4;mp-18960;['Cr', 'Cr', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-12944;HoAsO4;mp-18960;['As', 'As', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4624;TaBO4;mp-18960;['B', 'B', 'Ta', 'Ta'];[3, 3, 5, 5];['4', '4', '8', '8']
mp-4006;ErPO4;mp-18960;['P', 'P', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-13576;EuAsO4;mp-18960;['As', 'As', 'Eu', 'Eu'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18863;PrCrO4;mp-18960;['Cr', 'Cr', 'Pr', 'Pr'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18812;NdVO4;mp-18960;['V', 'V', 'Nd', 'Nd'];[5, 5, 3, 3];['4', '4', '8', '8']
