mp-id;formula;structure_type;cations;valences;CNs;Bond valence sum
mp-505619;Ce11O20;mp-505619;['Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce'];[4, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4];['8', '8', '8', '7', '7', '7', '7', '7', '7', '7', '7'];[2.2142857142857144, 2.2142857142857144, 2.017857142857143, 2.017857142857143, 1.8035714285714286, 1.8035714285714286, 1.75, 1.75, 2.2142857142857144, 2.2142857142857144, 2.017857142857143, 2.017857142857143, 1.9464285714285714, 1.9464285714285714, 1.8035714285714286, 1.8035714285714286, 1.9464285714285714, 1.9464285714285714, 2.2857142857142856, 2.2857142857142856]
mp-622101;Mo4O11;mp-622101;['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.3333333333333335, 2.3333333333333335, 2.3333333333333335, 2.3333333333333335, 2.5, 2.5, 2.5, 2.5, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335]
mp-562613;P2O5;mp-562613;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '4', '4', '4', '4'];[2.5, 2.5, 2.5, 2.5, 1.25, 1.25, 2.5, 1.25, 2.5, 2.5, 1.25, 2.5, 1.25, 1.25, 2.5, 2.5, 1.25, 1.25, 2.5, 2.5]
mp-23261;I2O5;mp-23261;['I', 'I', 'I', 'I', 'I', 'I', 'I', 'I'];[5, 5, 5, 5, 5, 5, 5, 5];['5', '5', '5', '5', '6', '6', '6', '6'];[1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.666666666666667, 2.666666666666667, 2.666666666666667, 2.666666666666667, 2.0, 2.0, 2.0, 2.0]
mp-1470;Nb12O29;mp-1470;['Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb'];[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.166666666666667, 3.166666666666667, 3.166666666666667, 3.166666666666667, 2.5, 2.5, 2.5, 2.5, 2.3333333333333335, 2.3333333333333335, 2.3333333333333335, 2.3333333333333335, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.1666666666666665, 2.1666666666666665, 2.1666666666666665, 2.1666666666666665, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.5, 2.5]
mp-2173;P2O5;mp-2173;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '4', '4', '4', '4'];[2.5, 2.5, 2.5, 2.5, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]
mp-510554;Nb12O29;mp-510554;['Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb'];[5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[1.6666666666666667, 3.1666666666666665, 2.1666666666666665, 2.5, 1.5, 2.3333333333333335, 1.6666666666666667, 1.6666666666666667, 1.5, 1.6666666666666667, 2.5, 1.6666666666666667, 2.5, 1.6666666666666667, 1.6666666666666667, 3.166666666666667, 2.1666666666666665, 2.5, 1.5, 2.3333333333333335, 1.6666666666666667, 1.6666666666666667, 1.5, 1.6666666666666667, 2.5, 1.6666666666666667, 2.5, 1.6666666666666667, 1.6666666666666667]
mp-556605;ZrO2;mp-556605;['Zr', 'Zr', 'Zr', 'Zr'];[4, 4, 4, 4];['7', '7', '7', '7'];[2.2857142857142856, 1.7142857142857142, 1.7142857142857142, 2.2857142857142856, 1.7142857142857142, 2.2857142857142856, 1.7142857142857142, 2.2857142857142856]
mp-559964;Ti6O11;mp-559964;['Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti'];[4, 4, 4, 4, 3, 3, 3, 4, 4, 3, 4, 4];['5', '6', '6', '6', '5', '5', '5', '5', '6', '5', '6', '6'];[2.533333333333333, 1.3333333333333333, 2.2666666666666666, 1.8666666666666667, 1.8666666666666667, 2.1333333333333333, 2.533333333333333, 1.8666666666666667, 2.1333333333333333, 1.8666666666666667, 1.9333333333333331, 2.0, 1.9333333333333331, 2.1333333333333333, 1.3333333333333333, 2.0666666666666664, 2.0666666666666664, 2.0, 2.1333333333333333, 1.8666666666666667, 2.2666666666666666, 1.8666666666666667]
mp-27485;Tc2O7;mp-27485;['Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc'];[7, 7, 7, 7, 7, 7, 7, 7];['4', '4', '4', '4', '4', '4', '4', '4'];[1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 3.5, 3.5, 3.5, 3.5, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75]
mp-565320;V8O15;mp-565320;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 4, 3, 4];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[2.0, 1.8333333333333333, 2.0, 1.8333333333333333, 2.0, 2.5, 2.4999999999999996, 2.0, 1.8333333333333333, 1.8333333333333333, 2.6666666666666665, 1.8333333333333333, 1.6666666666666665, 1.8333333333333333, 2.0, 2.5, 1.6666666666666665, 1.8333333333333333, 1.6666666666666665, 1.8333333333333333, 2.0, 1.8333333333333333, 1.833333333333333, 2.5, 2.6666666666666665, 1.6666666666666665, 1.833333333333333, 1.833333333333333, 2.0, 2.0]
mp-30303;Bi4O7;mp-30303;['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi'];[5, 3, 3, 5, 3, 3, 3, 3];['6', '5', '5', '6', '7', '7', '8', '8'];[1.832142857142857, 1.832142857142857, 1.861904761904762, 1.861904761904762, 2.408333333333333, 2.408333333333333, 1.7785714285714285, 1.7785714285714285, 2.0654761904761907, 2.0654761904761907, 2.011904761904762, 2.011904761904762, 2.041666666666667, 2.041666666666667]
mp-557234;Mo17O47;mp-557234;['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 5, 5, 5, 5, 6, 6, 6, 6, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '7', '7', '7', '7', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.7142857142857142, 1.7142857142857142, 1.7142857142857142, 1.7142857142857142, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.0, 2.0, 2.0, 2.0, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.0, 2.0, 2.0, 2.0, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 2.6904761904761907, 1.8333333333333335, 2.6904761904761907, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 2.5, 2.5, 2.5, 2.5, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 2.0, 2.0, 2.0, 2.0, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.8333333333333335, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 1.6666666666666667, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.0, 2.0, 2.0, 2.0, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 2.5238095238095237, 2.5238095238095237, 2.5238095238095237, 2.5238095238095237, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907, 2.6904761904761907]
mp-22869;ClO3;mp-22869;['Cl', 'Cl', 'Cl', 'Cl'];[7, 7, 5, 5];['4', '4', '2', '2'];[1.75, 1.75, 1.75, 1.75, 2.5, 2.5, 2.5, 2.5, 1.75, 1.75, 1.75, 1.75]
mp-706490;Mo9O26;mp-706490;['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[6, 5, 6, 6, 6, 5, 6, 6, 5, 5, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 5, 6, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[1.8333333333333335, 2.0, 3.0, 1.6666666666666667, 2.0, 1.8333333333333335, 2.0, 3.0, 2.0, 1.6666666666666667, 2.0, 2.0, 2.0, 1.6666666666666667, 2.0, 1.6666666666666667, 1.8333333333333335, 2.0, 1.8333333333333335, 1.8333333333333335, 2.0, 1.8333333333333335, 2.0, 2.0, 1.8333333333333335, 2.0, 2.0, 1.8333333333333335, 1.8333333333333335, 1.6666666666666667, 1.8333333333333335, 2.0, 2.0, 2.0, 1.8333333333333335, 2.0, 3.0, 2.0, 3.0, 1.8333333333333335, 2.0, 3.0, 2.0, 3.0, 1.8333333333333335, 1.8333333333333335, 2.0, 2.0, 2.0, 3.0, 1.6666666666666667, 1.6666666666666667, 2.0, 1.8333333333333335, 1.8333333333333335, 1.6666666666666667, 1.6666666666666667, 1.8333333333333335, 1.8333333333333335, 2.0, 1.8333333333333335, 1.8333333333333335, 2.0, 1.8333333333333335, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 1.8333333333333335, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8333333333333335, 2.0, 2.0, 2.0, 2.0, 1.8333333333333335, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8333333333333335, 2.0, 1.8333333333333335, 2.0, 2.0, 1.6666666666666667, 2.0, 2.0, 2.0, 1.8333333333333335, 2.0, 2.0, 1.8333333333333335, 2.0, 2.0, 2.0]
mp-2452;P2O5;mp-2452;['P', 'P', 'P', 'P'];[5, 5, 5, 5];['4', '4', '4', '4'];[1.25, 1.25, 1.25, 1.25, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]
mp-561397;SO3;mp-561397;['S', 'S', 'S', 'S'];[6, 6, 6, 6];['4', '4', '4', '4'];[1.5, 1.5, 1.5, 1.5, 3.0, 1.5, 1.5, 3.0, 1.5, 3.0, 1.5, 3.0]
mp-748;Ti5O9;mp-748;['Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti'];[4, 4, 4, 4, 3, 3, 3, 3, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[2.5, 2.5, 1.8333333333333333, 1.8333333333333333, 2.5, 2.5, 2.333333333333333, 2.333333333333333, 1.833333333333333, 1.833333333333333, 1.6666666666666665, 1.6666666666666665, 1.833333333333333, 1.833333333333333, 1.6666666666666665, 1.6666666666666665, 1.833333333333333, 1.833333333333333]
mp-562065;PO2;mp-562065;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[4, 4, 4, 4, 4, 4, 4, 4];['4', '4', '3', '4', '3', '3', '3', '4'];[2.6666666666666665, 2.333333333333333, 2.333333333333333, 2.0, 2.333333333333333, 2.333333333333333, 2.0, 2.6666666666666665, 1.0, 2.333333333333333, 2.333333333333333, 1.0, 1.0, 2.333333333333333, 2.333333333333333, 1.0]
mp-556724;Ti7O13;mp-556724;['Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti'];[3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[1.833333333333333, 2.0, 2.333333333333333, 1.833333333333333, 2.0, 1.833333333333333, 2.0, 1.833333333333333, 2.0, 2.0, 2.0, 1.6666666666666665, 2.0, 2.0, 2.0, 1.6666666666666665, 2.333333333333333, 2.333333333333333, 1.833333333333333, 2.333333333333333, 2.333333333333333, 2.0, 2.333333333333333, 1.833333333333333, 1.833333333333333, 1.833333333333333]
mp-18922;Mn5O8;mp-18922;['Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[3, 3, 3, 3, 4];['6', '6', '6', '6', '6'];[1.5, 1.5, 2.1666666666666665, 2.1666666666666665, 2.1666666666666665, 2.1666666666666665, 2.1666666666666665, 2.1666666666666665]
mp-23262;Bi2O3;mp-23262;['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5'];[1.7999999999999998, 1.7999999999999998, 1.7999999999999998, 1.7999999999999998, 1.7999999999999998, 1.7999999999999998, 1.7999999999999998, 1.7999999999999998, 2.4, 2.4, 2.4, 2.4]
mp-25643;V2O5;mp-25643;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[5, 5, 5, 5, 5, 5, 5, 5];['5', '5', '5', '5', '5', '5', '5', '5'];[1.0, 3.0, 3.0, 1.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0, 1.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0]
mp-637224;Pu2O3;mp-637224;['Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu', 'Pu'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '6', '5', '5', '5', '5', '6', '6', '6'];[2.3, 2.3, 2.3, 1.7, 1.7, 1.7, 1.7, 2.3, 2.3, 1.7, 1.7, 2.3, 2.3, 1.7, 1.7000000000000002, 1.7, 2.3, 1.7, 2.3, 1.7, 2.3, 1.7, 2.3, 2.3]
mp-510127;V6O11;mp-510127;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6'];[1.6666666666666665, 1.6666666666666665, 1.8333333333333333, 1.8333333333333333, 1.8333333333333333, 1.8333333333333333, 1.833333333333333, 1.833333333333333, 2.4999999999999996, 2.4999999999999996, 2.4999999999999996, 2.4999999999999996, 1.6666666666666665, 1.6666666666666665, 1.6666666666666665, 1.6666666666666665, 2.6666666666666665, 2.6666666666666665, 1.8333333333333333, 1.8333333333333333, 2.0, 2.0]
mp-12177;Te2O5;mp-12177;['Te', 'Te', 'Te', 'Te'];[4, 4, 6, 6];['5', '5', '6', '6'];[1.6, 1.6, 1.8, 1.8, 1.8, 1.8, 2.8, 2.8, 2.0, 2.0]
mp-560402;U3O8;mp-560402;['U', 'U', 'U', 'U', 'U', 'U'];[6, 5, 5, 6, 5, 5];['7', '7', '6', '7', '7', '6'];[2.4047619047619047, 1.6904761904761905, 2.4047619047619047, 2.4047619047619047, 1.6904761904761905, 1.5714285714285714, 1.6904761904761905, 2.4047619047619047, 2.4047619047619047, 2.4047619047619047, 1.4285714285714286, 1.6904761904761905, 2.4047619047619047, 2.4047619047619047, 1.4285714285714286, 1.5714285714285714]
