mp-id;formula;structure_type;cations;valences;CNs
mp-5836;ThSiO4;mp-18799;['Si', 'Si', 'Th', 'Th'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-613172;VBiO4;mp-18799;['Bi', 'V', 'V', 'Bi'];[3, 5, 5, 3];['8', '4', '4', '8']
mp-19068;TmVO4;mp-18799;['V', 'V', 'Tm', 'Tm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4200;ScPO4;mp-18799;['P', 'P', 'Sc', 'Sc'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5132;YPO4;mp-18799;['P', 'P', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-557914;DyTaO4;mp-557914;['Dy', 'Dy', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-7550;CeNbO4;mp-557914;['Nb', 'Nb', 'Ce', 'Ce'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19048;BaWO4;mp-557914;['Ba', 'Ba', 'W', 'W'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-18834;SrMoO4;mp-557914;['Sr', 'Sr', 'Mo', 'Mo'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-5387;YNbO4;mp-557914;['Y', 'Y', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-4718;NdTaO4;mp-557914;['Nd', 'Nd', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-12646;EuNbO4;mp-557914;['Nb', 'Nb', 'Eu', 'Eu'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5295;LaNbO4;mp-557914;['Nb', 'Nb', 'La', 'La'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19330;CaMoO4;mp-557914;['Ca', 'Ca', 'Mo', 'Mo'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-568602;YCrO4;mp-557914;['Y', 'Y', 'Cr', 'Cr'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-5503;ErTaO4;mp-557914;['Er', 'Er', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-8042;ZrGeO4;mp-557914;['Ge', 'Ge', 'Zr', 'Zr'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-565669;Cr2AgBiO8;mp-557914;['Cr', 'Cr', 'Ag', 'Bi'];[6, 6, 1, 3];['4', '4', '8', '8']
mp-19039;CdMoO4;mp-557914;['Mo', 'Mo', 'Cd', 'Cd'];[6, 6, 2, 2];['4', '4', '8', '8']
mp-25122;VBiO4;mp-557914;['V', 'V', 'Bi', 'Bi'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-23562;KIO4;mp-557914;['K', 'K', 'I', 'I'];[1, 1, 7, 7];['8', '8', '4', '4']
mp-5370;ErNbO4;mp-557914;['Nb', 'Nb', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-3756;SmTaO4;mp-557914;['Sm', 'Sm', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-4271;EuTaO4;mp-557914;['Eu', 'Eu', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-559289;YTaO4;mp-557914;['Y', 'Y', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-556639;DyNbO4;mp-557914;['Dy', 'Dy', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-561068;BiAsO4;mp-557914;['Bi', 'Bi', 'As', 'As'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-27401;NaIO4;mp-557914;['Na', 'Na', 'I', 'I'];[1, 1, 7, 7];['8', '8', '4', '4']
mp-9756;ThGeO4;mp-557914;['Ge', 'Ge', 'Th', 'Th'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-19426;CaWO4;mp-557914;['Ca', 'Ca', 'W', 'W'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-3901;NdNbO4;mp-557914;['Nb', 'Nb', 'Nd', 'Nd'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5558;NaReO4;mp-557914;['Na', 'Na', 'Re', 'Re'];[1, 1, 7, 7];['8', '8', '4', '4']
mp-25054;MoPbO4;mp-557914;['Mo', 'Mo', 'Pb', 'Pb'];[6, 6, 2, 2];['4', '4', '8', '8']
mp-13530;SmAsO4;mp-557914;['As', 'As', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-504878;VBiO4;mp-557914;['V', 'V', 'Bi', 'Bi'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4709;PrNbO4;mp-557914;['Nb', 'Nb', 'Pr', 'Pr'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-9755;HfGeO4;mp-557914;['Ge', 'Ge', 'Hf', 'Hf'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-4344;HoTaO4;mp-557914;['Ho', 'Ho', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-19163;SrWO4;mp-557914;['Sr', 'Sr', 'W', 'W'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-7206;TcAgO4;mp-557914;['Tc', 'Tc', 'Ag', 'Ag'];[7, 7, 1, 1];['4', '4', '8', '8']
mp-19721;GdNbO4;mp-557914;['Nb', 'Nb', 'Gd', 'Gd'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-557564;CeNbO4;mp-557914;['Ce', 'Ce', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-19055;HoCrO4;mp-557914;['Cr', 'Cr', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-7094;ReAgO4;mp-557914;['Ag', 'Ag', 'Re', 'Re'];[1, 1, 7, 7];['8', '8', '4', '4']
mp-555296;YbTaO4;mp-557914;['Yb', 'Yb', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-5575;GdTaO4;mp-557914;['Gd', 'Gd', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-19276;BaMoO4;mp-557914;['Mo', 'Mo', 'Ba', 'Ba'];[6, 6, 2, 2];['4', '4', '8', '8']
mp-14152;SmNbO4;mp-557914;['Nb', 'Nb', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-542724;LaNbO4;mp-557914;['La', 'La', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-555109;TmNbO4;mp-557914;['Tm', 'Tm', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-12647;TbNbO4;mp-557914;['Nb', 'Nb', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-3144;HoNbO4;mp-557914;['Nb', 'Nb', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-554593;TbTaO4;mp-557914;['Tb', 'Tb', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-5466;YbNbO4;mp-557914;['Nb', 'Nb', 'Yb', 'Yb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-541022;MnCr2O4;mp-541022;['Mn', 'Mn', 'Cr', 'Cr', 'Cr', 'Cr'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-3536;MgAl2O4;mp-541022;['Mg', 'Mg', 'Al', 'Al', 'Al', 'Al'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-3319;Mg(RhO2)2;mp-541022;['Mg', 'Mg', 'Rh', 'Rh', 'Rh', 'Rh'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-27872;MgTi2O4;mp-541022;['Mg', 'Mg', 'Ti', 'Ti', 'Ti', 'Ti'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-18748;Co3O4;mp-541022;['Co', 'Co', 'Co', 'Co', 'Co', 'Co'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-24940;Cd(FeO2)2;mp-541022;['Fe', 'Fe', 'Fe', 'Fe', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-19306;Fe3O4;mp-541022;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-14100;Cd(RhO2)2;mp-541022;['Rh', 'Rh', 'Rh', 'Rh', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-4590;Mg(GaO2)2;mp-541022;['Mg', 'Mg', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-19262;Cr2CdO4;mp-541022;['Cr', 'Cr', 'Cr', 'Cr', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18759;Mn3O4;mp-541022;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-24868;Cr2CoO4;mp-541022;['Cr', 'Cr', 'Cr', 'Cr', 'Co', 'Co'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-504573;Cr2CuO4;mp-541022;['Cr', 'Cr', 'Cr', 'Cr', 'Cu', 'Cu'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18879;V2ZnO4;mp-541022;['V', 'V', 'V', 'V', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-19313;Zn(FeO2)2;mp-541022;['Fe', 'Fe', 'Fe', 'Fe', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18720;Mn2CdO4;mp-541022;['Mn', 'Mn', 'Mn', 'Mn', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-640147;Fe(NiO2)2;mp-541022;['Fe', 'Fe', 'Ni', 'Ni', 'Ni', 'Ni'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-24969;Fe2GeO4;mp-541022;['Fe', 'Fe', 'Fe', 'Fe', 'Ge', 'Ge'];[2, 2, 2, 2, 4, 4];['6', '6', '6', '6', '4', '4']
mp-19803;CdIn2O4;mp-541022;['Cd', 'Cd', 'In', 'In', 'In', 'In'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-5146;Zn(RhO2)2;mp-541022;['Zn', 'Zn', 'Rh', 'Rh', 'Rh', 'Rh'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-5794;Zn(GaO2)2;mp-541022;['Zn', 'Zn', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-18751;Mn2ZnO4;mp-541022;['Mn', 'Mn', 'Mn', 'Mn', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-32006;MgMn2O4;mp-541022;['Mg', 'Mg', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-4409;Cu(RhO2)2;mp-541022;['Cu', 'Cu', 'Rh', 'Rh', 'Rh', 'Rh'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-19410;ZnCr2O4;mp-541022;['Cr', 'Cr', 'Cr', 'Cr', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-566472;Mn(RhO2)2;mp-541022;['Mn', 'Mn', 'Rh', 'Rh', 'Rh', 'Rh'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-19202;MgCr2O4;mp-541022;['Mg', 'Mg', 'Cr', 'Cr', 'Cr', 'Cr'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-18852;Na2MoO4;mp-541022;['Na', 'Na', 'Na', 'Na', 'Mo', 'Mo'];[1, 1, 1, 1, 6, 6];['6', '6', '6', '6', '4', '4']
mp-3904;Mg2GeO4;mp-541022;['Mg', 'Mg', 'Mg', 'Mg', 'Ge', 'Ge'];[2, 2, 2, 2, 4, 4];['6', '6', '6', '6', '4', '4']
mp-24899;Cr2HgO4;mp-541022;['Cr', 'Cr', 'Cr', 'Cr', 'Hg', 'Hg'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-19318;Ag2MoO4;mp-541022;['Mo', 'Mo', 'Ag', 'Ag', 'Ag', 'Ag'];[6, 6, 1, 1, 1, 1];['4', '4', '6', '6', '6', '6']
mp-2908;Al2ZnO4;mp-541022;['Al', 'Al', 'Al', 'Al', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-19344;Cr2NiO4;mp-541022;['Cr', 'Cr', 'Cr', 'Cr', 'Ni', 'Ni'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-640173;MnV2O4;mp-541022;['Mn', 'Mn', 'V', 'V', 'V', 'V'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-3443;Cd(GaO2)2;mp-541022;['Ga', 'Ga', 'Ga', 'Ga', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18803;Na2WO4;mp-541022;['Na', 'Na', 'Na', 'Na', 'W', 'W'];[1, 1, 1, 1, 6, 6];['6', '6', '6', '6', '4', '4']
mp-19566;Na3Sc2V3O12;mp-19566;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-19553;Mn3Al2(SiO4)3;mp-19566;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8']
mp-566555;Li3Nd3(WO6)2;mp-19566;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6']
mp-14047;Al2Cd3(SiO4)3;mp-19566;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8']
mp-19542;Na3Cr2(AsO4)3;mp-19566;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-744259;Ca3Mn2(GeO4)3;mp-19566;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-556143;Na3Ga3(TeO6)2;mp-19566;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6];['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-19626;Mn3Fe2(SiO4)3;mp-19566;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6']
mp-6008;Ca3Al2(SiO4)3;mp-19566;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8']
