mp-id;formula;structure_type;cations;valences;CNs
mp-20947;CaRuO3;mp-4438;['Ca', 'Ca', 'Ca', 'Ca', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-19012;CaMoO3;mp-4438;['Ca', 'Ca', 'Ca', 'Ca', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-607467;CaMoO3;mp-4438;['Ca', 'Ca', 'Ca', 'Ca', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-13374;LaTmO3;mp-4438;['La', 'La', 'La', 'La', 'Tm', 'Tm', 'Tm', 'Tm'];[3, 3, 3, 3, 3, 3, 3, 3];['8', '8', '8', '8', '6', '6', '6', '6']
mp-19161;Ca2CoWO6;mp-4438;['Ca', 'Ca', 'Ca', 'Ca', 'Co', 'Co', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['8', '8', '8', '8', '6', '6', '6', '6']
mp-29164;SrBiO3;mp-4438;['Sr', 'Sr', 'Sr', 'Sr', 'Bi', 'Bi', 'Bi', 'Bi'];[2, 2, 2, 2, 3, 3, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6']
mp-6452;BaSm2ZnO5;mp-6452;['Zn', 'Zn', 'Zn', 'Zn', 'Ba', 'Ba', 'Ba', 'Ba', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-6643;BaDy2ZnO5;mp-6452;['Zn', 'Zn', 'Zn', 'Zn', 'Ba', 'Ba', 'Ba', 'Ba', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-18084;BaTb2ZnO5;mp-6452;['Zn', 'Zn', 'Zn', 'Zn', 'Ba', 'Ba', 'Ba', 'Ba', 'Tb', 'Tb', 'Tb', 'Tb', 'Tb', 'Tb', 'Tb', 'Tb'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-562061;BaDy2MnO5;mp-6452;['Ba', 'Ba', 'Ba', 'Ba', 'Mn', 'Mn', 'Mn', 'Mn', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-6501;BaHo2ZnO5;mp-6452;['Zn', 'Zn', 'Zn', 'Zn', 'Ba', 'Ba', 'Ba', 'Ba', 'Ho', 'Ho', 'Ho', 'Ho', 'Ho', 'Ho', 'Ho', 'Ho'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-15904;BaGd2ZnO5;mp-6452;['Zn', 'Zn', 'Zn', 'Zn', 'Ba', 'Ba', 'Ba', 'Ba', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-24891;BaLu2CoO5;mp-6452;['Co', 'Co', 'Co', 'Co', 'Ba', 'Ba', 'Ba', 'Ba', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-6121;BaY2ZnO5;mp-6452;['Zn', 'Zn', 'Zn', 'Zn', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Ba', 'Ba', 'Ba', 'Ba'];[2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2];['5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7', '5', '5', '5', '5']
mp-6495;BaEr2ZnO5;mp-6452;['Zn', 'Zn', 'Zn', 'Zn', 'Ba', 'Ba', 'Ba', 'Ba', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '7', '7', '7', '7']
mp-6113;LiTiAsO5;mp-6113;['Li', 'Li', 'Li', 'Li', 'Ti', 'Ti', 'Ti', 'Ti', 'As', 'As', 'As', 'As'];[1, 1, 1, 1, 4, 4, 4, 4, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-32427;LiVPO5;mp-6113;['Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'V', 'V', 'V', 'V'];[1, 1, 1, 1, 5, 5, 5, 5, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-24982;Fe2PO5;mp-6113;['P', 'P', 'P', 'P', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe'];[5, 5, 5, 5, 3, 3, 3, 3, 2, 2, 2, 2];['4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-6668;LiTiPO5;mp-6113;['Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'Ti', 'Ti', 'Ti', 'Ti'];[1, 1, 1, 1, 5, 5, 5, 5, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-542158;FeNiPO5;mp-6113;['Ni', 'Ni', 'Ni', 'Ni', 'Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-6456;LiNbGeO5;mp-6113;['Li', 'Li', 'Li', 'Li', 'Ge', 'Ge', 'Ge', 'Ge', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 4, 4, 4, 4, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-548505;FeCoPO5;mp-6113;['Co', 'Co', 'Co', 'Co', 'Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-19623;LiVAsO5;mp-6113;['Li', 'Li', 'Li', 'Li', 'V', 'V', 'V', 'V', 'As', 'As', 'As', 'As'];[1, 1, 1, 1, 4, 4, 4, 4, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-3372;Rb2SO4;mp-3372;['S', 'S', 'S', 'S', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb'];[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '7', '7', '7', '7', '3', '3', '3', '3']
mp-18045;KEuPO4;mp-3372;['P', 'P', 'P', 'P', 'K', 'K', 'K', 'K', 'Eu', 'Eu', 'Eu', 'Eu'];[5, 5, 5, 5, 1, 1, 1, 1, 2, 2, 2, 2];['4', '4', '4', '4', '3', '3', '3', '3', '7', '7', '7', '7']
mp-4529;K2SO4;mp-3372;['S', 'S', 'S', 'S', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K'];[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '7', '7', '7', '7', '3', '3', '3', '3']
mp-541438;Rb2MnO4;mp-3372;['Mn', 'Mn', 'Mn', 'Mn', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb'];[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '3', '3', '3', '3', '7', '7', '7', '7']
mp-17975;KSrPO4;mp-3372;['P', 'P', 'P', 'P', 'K', 'K', 'K', 'K', 'Sr', 'Sr', 'Sr', 'Sr'];[5, 5, 5, 5, 1, 1, 1, 1, 2, 2, 2, 2];['4', '4', '4', '4', '3', '3', '3', '3', '7', '7', '7', '7']
mp-19681;RbBaMnO4;mp-3372;['Mn', 'Mn', 'Mn', 'Mn', 'Rb', 'Rb', 'Rb', 'Rb', 'Ba', 'Ba', 'Ba', 'Ba'];[5, 5, 5, 5, 1, 1, 1, 1, 2, 2, 2, 2];['4', '4', '4', '4', '3', '3', '3', '3', '7', '7', '7', '7']
mp-562442;Cs2SeO4;mp-3372;['Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Se', 'Se', 'Se', 'Se'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6];['3', '7', '7', '7', '7', '3', '3', '3', '4', '4', '4', '4']
mp-4618;Rb2SeO4;mp-3372;['Se', 'Se', 'Se', 'Se', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb'];[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '7', '7', '7', '7', '3', '3', '3', '3']
mp-566312;Na2DyMoPO8;mp-566312;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Dy', 'Dy', 'Dy', 'Dy', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 6, 6, 6, 6, 5, 5, 5, 5];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-565656;Na2HoMoPO8;mp-566312;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Ho', 'Ho', 'Ho', 'Ho', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 6, 6, 6, 6, 5, 5, 5, 5];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-565313;Na2TbMoPO8;mp-566312;['Tb', 'Tb', 'Tb', 'Tb', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 5, 5, 5, 5];['8', '8', '8', '8', '7', '7', '7', '7', '7', '7', '7', '7', '4', '4', '4', '4', '4', '4', '4', '4']
mp-567364;Na2ErMoPO8;mp-566312;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Er', 'Er', 'Er', 'Er', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 6, 6, 6, 6, 5, 5, 5, 5];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-567034;Na2LuMoPO8;mp-566312;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Lu', 'Lu', 'Lu', 'Lu', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 6, 6, 6, 6, 5, 5, 5, 5];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-567058;Na2YMoPO8;mp-566312;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Y', 'Y', 'Y', 'Y', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 6, 6, 6, 6, 5, 5, 5, 5];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-15743;Sr2CeO4;mp-15743;['Sr', 'Sr', 'Sr', 'Sr', 'Ce', 'Ce'];[2, 2, 2, 2, 4, 4];['7', '7', '7', '7', '6', '6']
mp-20944;Sr2PbO4;mp-15743;['Sr', 'Sr', 'Sr', 'Sr', 'Pb', 'Pb'];[2, 2, 2, 2, 4, 4];['7', '7', '7', '7', '6', '6']
mp-4747;Ca2SnO4;mp-15743;['Ca', 'Ca', 'Ca', 'Ca', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4];['7', '7', '7', '7', '6', '6']
mp-554191;Na2UO4;mp-15743;['Na', 'Na', 'Na', 'Na', 'U', 'U'];[1, 1, 1, 1, 6, 6];['7', '7', '7', '7', '6', '6']
mp-21137;Ca2PbO4;mp-15743;['Ca', 'Ca', 'Ca', 'Ca', 'Pb', 'Pb'];[2, 2, 2, 2, 4, 4];['7', '7', '7', '7', '6', '6']
mp-5966;Cd2SnO4;mp-15743;['Cd', 'Cd', 'Cd', 'Cd', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4];['7', '7', '7', '7', '6', '6']
mp-646633;V2Ni(PO5)2;mp-646633;['V', 'V', 'V', 'V', 'Ni', 'Ni', 'P', 'P', 'P', 'P'];[4, 4, 4, 4, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-559170;V2Co(PO5)2;mp-646633;['V', 'V', 'P', 'V', 'V', 'Co', 'P', 'P', 'P', 'Co'];[4, 4, 5, 4, 4, 2, 5, 5, 5, 2];['6', '6', '4', '6', '6', '6', '4', '4', '4', '6']
mp-19580;Ti2Ni(PO5)2;mp-646633;['P', 'P', 'P', 'P', 'Ti', 'Ti', 'Ti', 'Ti', 'Ni', 'Ni'];[5, 5, 5, 5, 4, 4, 4, 4, 2, 2];['4', '4', '4', '4', '6', '6', '6', '6', '6', '6']
mp-561065;MgTi2(PO5)2;mp-646633;['Mg', 'Mg', 'Ti', 'Ti', 'Ti', 'Ti', 'P', 'P', 'P', 'P'];[2, 2, 4, 4, 4, 4, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-645060;Ti2Co(PO5)2;mp-646633;['Ti', 'Ti', 'Ti', 'Ti', 'Co', 'Co', 'P', 'P', 'P', 'P'];[4, 4, 4, 4, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-565403;Ti2Fe(PO5)2;mp-646633;['Ti', 'Ti', 'Ti', 'Ti', 'Fe', 'Fe', 'P', 'P', 'P', 'P'];[4, 4, 4, 4, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-555983;Er2SiO5;mp-555983;['Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Si', 'Si', 'Si', 'Si'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4];['7', '8', '7', '7', '7', '8', '8', '8', '4', '4', '4', '4']
mp-3520;Y2SiO5;mp-555983;['Si', 'Si', 'Si', 'Si', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y'];[4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '8', '8', '8', '8', '7', '7', '7', '7']
mp-28351;Dy2GeO5;mp-555983;['Ge', 'Ge', 'Ge', 'Ge', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy', 'Dy'];[4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '8', '8', '8', '8', '7', '7', '7', '7']
mp-561441;Y2GeO5;mp-555983;['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Ge', 'Ge', 'Ge', 'Ge'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4];['7', '8', '7', '7', '7', '8', '8', '8', '4', '4', '4', '4']
mp-16969;Lu2SiO5;mp-555983;['Si', 'Si', 'Si', 'Si', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu', 'Lu'];[4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '7', '7', '7', '7', '8', '8', '8', '8']
mp-9160;La4Au2O9;mp-9160;['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-16160;Sm4Au2O9;mp-9160;['Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-3374;Nd4Au2O9;mp-9160;['Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-21787;Eu4Au2O9;mp-9160;['Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '7', '7', '7', '7', '7', '7', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-623092;Gd4Au2O9;mp-9160;['Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '7', '7', '8', '7', '8', '8', '7', '8', '7', '8', '8', '8', '7', '8', '4', '4', '4', '4', '4', '4', '4', '4']
mp-18809;Li2VGeO5;mp-18809;['Li', 'Li', 'Li', 'Li', 'V', 'V', 'Ge', 'Ge'];[1, 1, 1, 1, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '4', '4']
mp-18860;Li2VSiO5;mp-18809;['Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'V', 'V'];[1, 1, 1, 1, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '6', '6']
mp-13182;Li2TiGeO5;mp-18809;['Li', 'Li', 'Li', 'Li', 'Ti', 'Ti', 'Ge', 'Ge'];[1, 1, 1, 1, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '4', '4']
mp-6332;Li2TiSiO5;mp-18809;['Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'Ti', 'Ti'];[1, 1, 1, 1, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '6', '6']
mp-18795;Mn3TeO6;mp-18795;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Te', 'Te'];[2, 2, 2, 2, 2, 2, 6, 6];['7', '7', '7', '7', '7', '7', '6', '6']
mp-14252;Ca3UO6;mp-18795;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'U', 'U'];[2, 2, 2, 2, 2, 2, 6, 6];['7', '7', '7', '7', '7', '7', '6', '6']
mp-19158;Mn3WO6;mp-18795;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['7', '7', '7', '7', '7', '7', '6', '6']
mp-3118;Mg3TeO6;mp-18795;['Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Te', 'Te'];[2, 2, 2, 2, 2, 2, 6, 6];['7', '7', '7', '7', '7', '7', '6', '6']
mp-25785;CaVNiP2O9;mp-25785;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Ca', 'Ca', 'Ca', 'Ca', 'V', 'V', 'V', 'V', 'Ni', 'Ni', 'Ni', 'Ni'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 4, 4, 4, 4, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6']
mp-25797;SrV2P2O9;mp-25785;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Sr', 'Sr', 'Sr', 'Sr'];[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '8', '8', '8', '8']
mp-25793;CaV2P2O9;mp-25785;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Ca', 'Ca', 'Ca', 'Ca', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6']
mp-25794;V2CdP2O9;mp-25785;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Cd', 'Cd', 'Cd', 'Cd'];[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '8', '8', '8', '8']
mp-4210;Sm2CuO4;mp-4210;['Cu', 'Sm', 'Sm'];[2, 3, 3];['4', '8', '8']
mp-4158;Nd2CuO4;mp-4210;['Cu', 'Nd', 'Nd'];[2, 3, 3];['4', '8', '8']
mp-4181;Pr2CuO4;mp-4210;['Cu', 'Pr', 'Pr'];[2, 3, 3];['4', '8', '8']
mp-4860;Gd2CuO4;mp-4210;['Cu', 'Gd', 'Gd'];[2, 3, 3];['4', '8', '8']
mp-504867;Sr3CuIrO6;mp-504867;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Ir', 'Ir', 'Cu', 'Cu'];[2, 2, 2, 2, 2, 2, 4, 4, 2, 2];['8', '8', '8', '8', '8', '8', '6', '6', '6', '6']
mp-18444;Sr3CuRhO6;mp-504867;['Cu', 'Cu', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Rh', 'Rh'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4];['6', '6', '8', '8', '8', '8', '8', '8', '6', '6']
mp-6595;Sr3CuPtO6;mp-504867;['Cu', 'Cu', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Pt', 'Pt'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4];['6', '6', '8', '8', '8', '8', '8', '8', '6', '6']
mp-7610;Li2CaSiO4;mp-7610;['Li', 'Li', 'Si', 'Ca'];[1, 1, 4, 2];['8', '8', '4', '8']
mp-7611;Li2CaGeO4;mp-7610;['Li', 'Li', 'Ca', 'Ge'];[1, 1, 2, 4];['8', '8', '8', '4']
mp-14232;LiBO2;mp-7610;['Li', 'Li', 'B', 'B'];[1, 1, 3, 3];['8', '8', '4', '4']
mp-14260;ZnAg(PO3)3;mp-14260;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag'];[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '8', '8', '8', '8', '8', '8', '8', '8']
mp-579459;NaNi(PO3)3;mp-14260;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
