mp-id;formula;structure_type;cations;valences;CNs;Bond valence sum 
mp-19324;Ca2MgWO6;mp-6457;['Mg', 'Mg', 'Ca', 'Ca', 'Ca', 'Ca', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '12', '12', '12', '12', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-565331;TbVO3;mp-6457;['Tb', 'Tb', 'Tb', 'Tb', 'V', 'V', 'V', 'V'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-24989;SmFeO3;mp-6457;['Fe', 'Fe', 'Fe', 'Fe', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-541177;GdVO3;mp-6457;['Gd', 'Gd', 'Gd', 'Gd', 'V', 'V', 'V', 'V'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-25036;YbMnO3;mp-6457;['Mn', 'Mn', 'Mn', 'Mn', 'Yb', 'Yb', 'Yb', 'Yb'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19024;HoVO3;mp-6457;['V', 'V', 'V', 'V', 'Ho', 'Ho', 'Ho', 'Ho'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-566058;CrBiO3;mp-6457;['Cr', 'Cr', 'Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-565856;La2MnVO6;mp-6457;['La', 'La', 'La', 'La', 'Mn', 'Mn', 'V', 'V'];[3, 3, 3, 3, 2, 2, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-11906;LiPr2IrO6;mp-6457;['Li', 'Li', 'Pr', 'Pr', 'Pr', 'Pr', 'Ir', 'Ir'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-6019;Sr2YNbO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Nb', 'Nb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18744;Sr2ErMoO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Mo', 'Mo', 'Er', 'Er'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-16796;Sr2GdRuO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru', 'Gd', 'Gd'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-5279;Ca3TeO6;mp-6457;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Te', 'Te'];[2, 2, 2, 2, 2, 2, 6, 6];['9', '9', '9', '9', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-22390;SrRuO3;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18862;La2CoIrO6;mp-6457;['Co', 'Co', 'La', 'La', 'La', 'La', 'Ir', 'Ir'];[2, 2, 3, 3, 3, 3, 4, 4];['6', '6', '12', '12', '12', '12', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-6603;Sr2CeIrO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Ce', 'Ce', 'Ir', 'Ir'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-25590;PrNiO3;mp-6457;['Ni', 'Ni', 'Ni', 'Ni', 'Pr', 'Pr', 'Pr', 'Pr'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-558039;Sr2HoSbO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Ho', 'Ho', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-12450;LiNd2OsO6;mp-6457;['Li', 'Li', 'Nd', 'Nd', 'Nd', 'Nd', 'Os', 'Os'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-24882;NdCoO3;mp-6457;['Co', 'Co', 'Co', 'Co', 'Nd', 'Nd', 'Nd', 'Nd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4582;NdRhO3;mp-6457;['Rh', 'Rh', 'Rh', 'Rh', 'Nd', 'Nd', 'Nd', 'Nd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-19350;LaVO3;mp-6457;['V', 'V', 'V', 'V', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-25025;YMnO3;mp-6457;['Mn', 'Mn', 'Mn', 'Mn', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-4434;TbAlO3;mp-6457;['Al', 'Al', 'Al', 'Al', 'Tb', 'Tb', 'Tb', 'Tb'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19063;ErCrO3;mp-6457;['Cr', 'Cr', 'Cr', 'Cr', 'Er', 'Er', 'Er', 'Er'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-24990;NdFeO3;mp-6457;['Fe', 'Fe', 'Fe', 'Fe', 'Nd', 'Nd', 'Nd', 'Nd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-24951;YbFeO3;mp-6457;['Fe', 'Fe', 'Fe', 'Fe', 'Yb', 'Yb', 'Yb', 'Yb'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-687081;YbCoO3;mp-6457;['Yb', 'Yb', 'Yb', 'Yb', 'Co', 'Co', 'Co', 'Co'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-11912;NaNd2IrO6;mp-6457;['Na', 'Na', 'Nd', 'Nd', 'Nd', 'Nd', 'Ir', 'Ir'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-16605;Sr2TmTaO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Tm', 'Tm', 'Ta', 'Ta'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-10320;La2MgRhO6;mp-6457;['Mg', 'Mg', 'Rh', 'Rh', 'La', 'La', 'La', 'La'];[2, 2, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19327;LuNiO3;mp-6457;['Ni', 'Ni', 'Ni', 'Ni', 'Lu', 'Lu', 'Lu', 'Lu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-24995;PrFeO3;mp-6457;['Fe', 'Fe', 'Fe', 'Fe', 'Pr', 'Pr', 'Pr', 'Pr'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-20222;Sr2NbInO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Nb', 'Nb', 'In', 'In'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-21455;EuAlO3;mp-6457;['Al', 'Al', 'Al', 'Al', 'Eu', 'Eu', 'Eu', 'Eu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-5690;GdScO3;mp-6457;['Sc', 'Sc', 'Sc', 'Sc', 'Gd', 'Gd', 'Gd', 'Gd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-6676;Sr2HoRuO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru', 'Ho', 'Ho'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-22355;Sr2InSbO6;mp-6457;['Sr', 'Sr', 'Sr', 'Sr', 'In', 'In', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-600862;GdFeO3;mp-6457;['Gd', 'Gd', 'Gd', 'Gd', 'Fe', 'Fe', 'Fe', 'Fe'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19208;La2MnCoO6;mp-6457;['Mn', 'Mn', 'Co', 'Co', 'La', 'La', 'La', 'La'];[4, 4, 2, 2, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4675;NaTaO3;mp-6457;['Na', 'Na', 'Ta', 'Ta'];[1, 1, 5, 5];['12', '12', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-541919;GdNiO3;mp-6457;['Gd', 'Gd', 'Gd', 'Gd', 'Ni', 'Ni', 'Ni', 'Ni'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-15002;Sr2CaIrO6;mp-6457;['Ca', 'Ca', 'Sr', 'Sr', 'Sr', 'Sr', 'Ir', 'Ir'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '12', '12', '12', '12', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4891;HoAlO3;mp-6457;['Al', 'Al', 'Al', 'Al', 'Ho', 'Ho', 'Ho', 'Ho'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-6732;La2MgIrO6;mp-6457;['Mg', 'Mg', 'La', 'La', 'La', 'La', 'Ir', 'Ir'];[2, 2, 3, 3, 3, 3, 4, 4];['6', '6', '12', '12', '12', '12', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-7405;SmAlO3;mp-6457;['Al', 'Al', 'Al', 'Al', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-10321;La2ZnRhO6;mp-6457;['Zn', 'Zn', 'Rh', 'Rh', 'La', 'La', 'La', 'La'];[2, 2, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-24848;DyCoO3;mp-6457;['Co', 'Co', 'Co', 'Co', 'Dy', 'Dy', 'Dy', 'Dy'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9'];[1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998, 1.9999999999999998]
mp-638632;ErCoO3;mp-6457;['Er', 'Er', 'Er', 'Er', 'Co', 'Co', 'Co', 'Co'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-631040;EuCrO4;mp-631040;['Cr', 'Cr', 'Eu', 'Eu'];[6, 6, 2, 2];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4820;ZrSiO4;mp-631040;['Si', 'Si', 'Zr', 'Zr'];[4, 4, 4, 4];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18825;YCrO4;mp-631040;['Cr', 'Cr', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4179;YbPO4;mp-631040;['P', 'P', 'Yb', 'Yb'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19169;PrVO4;mp-631040;['V', 'V', 'Pr', 'Pr'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4200;ScPO4;mp-631040;['P', 'P', 'Sc', 'Sc'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-5767;DyPO4;mp-631040;['P', 'P', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4006;ErPO4;mp-631040;['P', 'P', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19162;LaVO4;mp-631040;['V', 'V', 'La', 'La'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18993;LuVO4;mp-631040;['V', 'V', 'Lu', 'Lu'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4609;HfSiO4;mp-631040;['Si', 'Si', 'Hf', 'Hf'];[4, 4, 4, 4];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4790;ThGeO4;mp-631040;['Ge', 'Ge', 'Th', 'Th'];[4, 4, 4, 4];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18734;HoVO4;mp-631040;['V', 'V', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19247;ScVO4;mp-631040;['Sc', 'Sc', 'V', 'V'];[3, 3, 5, 5];['8', '8', '4', '4'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19076;HoCrO4;mp-631040;['Cr', 'Cr', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-5132;YPO4;mp-631040;['P', 'P', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-12929;SmAsO4;mp-631040;['As', 'As', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-5632;DyAsO4;mp-631040;['As', 'As', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-505290;EuVO4;mp-631040;['V', 'V', 'Eu', 'Eu'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-613172;VBiO4;mp-631040;['Bi', 'V', 'V', 'Bi'];[3, 5, 5, 3];['8', '4', '4', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19126;NdCrO4;mp-631040;['Cr', 'Cr', 'Nd', 'Nd'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-12387;YbAsO4;mp-631040;['As', 'As', 'Yb', 'Yb'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-24916;GdCrO4;mp-631040;['Cr', 'Cr', 'Gd', 'Gd'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18812;NdVO4;mp-631040;['V', 'V', 'Nd', 'Nd'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19323;SmVO4;mp-631040;['V', 'V', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19240;ErCrO4;mp-631040;['Cr', 'Cr', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-546125;ScAsO4;mp-631040;['Sc', 'As', 'As', 'Sc'];[3, 5, 5, 3];['8', '4', '4', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18754;DyCrO4;mp-631040;['Cr', 'Cr', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19121;TbVO4;mp-631040;['V', 'V', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-25140;GdVO4;mp-631040;['V', 'V', 'Gd', 'Gd'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-13576;EuAsO4;mp-631040;['As', 'As', 'Eu', 'Eu'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19360;LuCrO4;mp-631040;['Cr', 'Cr', 'Lu', 'Lu'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-24908;TmCrO4;mp-631040;['Cr', 'Cr', 'Tm', 'Tm'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19215;CaCrO4;mp-631040;['Ca', 'Ca', 'Cr', 'Cr'];[2, 2, 6, 6];['8', '8', '4', '4'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18784;DyVO4;mp-631040;['V', 'V', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-2940;LuPO4;mp-631040;['P', 'P', 'Lu', 'Lu'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4624;TaBO4;mp-631040;['B', 'B', 'Ta', 'Ta'];[3, 3, 5, 5];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-8615;NbBO4;mp-631040;['B', 'B', 'Nb', 'Nb'];[3, 3, 5, 5];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4340;TbPO4;mp-631040;['P', 'P', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18960;ErVO4;mp-631040;['V', 'V', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-4104;HoPO4;mp-631040;['P', 'P', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19068;TmVO4;mp-631040;['V', 'V', 'Tm', 'Tm'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-8058;YAsO4;mp-631040;['As', 'As', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18799;YbVO4;mp-631040;['V', 'V', 'Yb', 'Yb'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-18956;SmCrO4;mp-631040;['Cr', 'Cr', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-5836;ThSiO4;mp-631040;['Si', 'Si', 'Th', 'Th'];[4, 4, 4, 4];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
mp-19133;YVO4;mp-631040;['V', 'V', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8'];[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
