mp-id;formula;structure_type;cations;valences;CNs;Bond valence sum
mp-8790;Ba2CuO3;mp-5869;['Cu', 'Ba', 'Ba'];[2, 2, 2];['4', '5', '5'];[1.0, 2.5, 2.5]
mp-29352;Ba2PdO3;mp-5869;['Pd', 'Ba', 'Ba'];[2, 2, 2];['4', '5', '5'];[2.5, 2.5, 1.0]
mp-541035;CsUN3O11;mp-541035;['Cs', 'Cs', 'U', 'U', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 6, 6, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '3', '3', '3', '3', '3', '3'];[0.875, 0.875, 0.875, 0.875, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667]
mp-6330;RbUN3O11;mp-541035;['N', 'N', 'N', 'N', 'N', 'N', 'Rb', 'Rb', 'U', 'U'];[5, 5, 5, 5, 5, 5, 1, 1, 6, 6];['3', '3', '3', '3', '3', '3', '8', '8', '8', '8'];[0.875, 0.875, 0.875, 0.875, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667]
mp-554783;KUN3O11;mp-541035;['K', 'K', 'U', 'U', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 6, 6, 5, 5, 5, 5, 5, 5];['9', '12', '8', '8', '3', '3', '3', '3', '3', '3'];[1.8611111111111112, 1.8611111111111112, 1.8611111111111112, 2.5, 2.416666666666667, 0.8611111111111112, 2.416666666666667, 2.416666666666667, 1.8611111111111112, 0.8611111111111112, 0.8333333333333334, 2.5, 2.416666666666667, 2.416666666666667, 0.8333333333333334, 2.416666666666667, 2.5, 1.8611111111111112, 2.5277777777777777, 2.416666666666667, 2.5, 1.8611111111111112]
mp-16866;KNpN3O11;mp-541035;['N', 'N', 'N', 'N', 'N', 'N', 'K', 'K', 'Np', 'Np'];[5, 5, 5, 5, 5, 5, 1, 1, 6, 6];['3', '3', '3', '3', '3', '3', '8', '8', '8', '8'];[0.875, 0.875, 0.875, 0.875, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667]
mp-16907;RbNpN3O11;mp-541035;['N', 'N', 'N', 'N', 'N', 'N', 'Rb', 'Rb', 'Np', 'Np'];[5, 5, 5, 5, 5, 5, 1, 1, 6, 6];['3', '3', '3', '3', '3', '3', '8', '8', '8', '8'];[2.416666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 1.9166666666666667, 2.416666666666667, 2.416666666666667, 1.9166666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 2.416666666666667, 0.875, 0.875, 0.875, 0.875]
mp-555190;KUCrO6;mp-555190;['U', 'U', 'U', 'U', 'Cr', 'Cr', 'Cr', 'Cr', 'K', 'K', 'K', 'K'];[6, 6, 6, 6, 5, 5, 5, 5, 1, 1, 1, 1];['7', '7', '7', '7', '5', '5', '5', '5', '11', '11', '11', '11'];[2.948051948051948, 2.948051948051948, 2.948051948051948, 2.948051948051948, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052, 1.0389610389610389, 1.0389610389610389, 1.0389610389610389, 1.0389610389610389, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052, 1.1298701298701297, 1.1298701298701297, 1.1298701298701297, 1.1298701298701297, 1.2727272727272725, 1.2727272727272725, 1.2727272727272725, 1.2727272727272725]
mp-541096;CsUNbO6;mp-555190;['U', 'U', 'U', 'U', 'Nb', 'Nb', 'Nb', 'Nb', 'Cs', 'Cs', 'Cs', 'Cs'];[6, 6, 6, 6, 5, 5, 5, 5, 1, 1, 1, 1];['7', '7', '7', '7', '5', '5', '5', '5', '9', '9', '9', '9'];[1.0793650793650793, 1.0793650793650793, 1.0793650793650793, 1.0793650793650793, 1.1904761904761905, 1.1904761904761905, 1.1904761904761905, 1.1904761904761905, 2.9682539682539684, 2.9682539682539684, 2.9682539682539684, 2.9682539682539684, 2.7142857142857144, 2.7142857142857144, 2.7142857142857144, 2.7142857142857144, 1.3333333333333335, 1.3333333333333335, 1.3333333333333335, 1.3333333333333335, 2.7142857142857144, 2.7142857142857144, 2.7142857142857144, 2.7142857142857144]
mp-616653;CsUVO6;mp-555190;['Cs', 'Cs', 'Cs', 'Cs', 'U', 'U', 'U', 'U', 'V', 'V', 'V', 'V'];[1, 1, 1, 1, 6, 6, 6, 6, 5, 5, 5, 5];['9', '10', '9', '10', '7', '7', '7', '7', '5', '5', '5', '5'];[2.814285714285714, 2.7142857142857144, 2.814285714285714, 1.3222222222222222, 2.9682539682539684, 2.7142857142857144, 1.168253968253968, 1.0571428571428572, 1.3111111111111111, 2.9571428571428573, 1.0571428571428572, 1.3111111111111111, 2.9682539682539684, 1.0793650793650793, 2.7142857142857144, 2.9571428571428573, 2.7142857142857144, 2.7142857142857144, 1.1793650793650792, 1.168253968253968, 1.1793650793650792, 1.0793650793650793, 2.7142857142857144, 1.3222222222222222]
mp-541148;KUVO6;mp-555190;['V', 'V', 'V', 'V', 'K', 'K', 'K', 'K', 'U', 'U', 'U', 'U'];[5, 5, 5, 5, 1, 1, 1, 1, 6, 6, 6, 6];['5', '5', '5', '5', '11', '11', '11', '11', '7', '7', '7', '7'];[1.1298701298701297, 1.1298701298701297, 1.1298701298701297, 1.1298701298701297, 1.0389610389610389, 1.0389610389610389, 1.0389610389610389, 1.0389610389610389, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052, 1.2727272727272725, 1.2727272727272725, 1.2727272727272725, 1.2727272727272725, 2.948051948051948, 2.948051948051948, 2.948051948051948, 2.948051948051948, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052, 2.8051948051948052]
mp-651814;CsV3O8;mp-651814;['V', 'V', 'V', 'V', 'V', 'V', 'Cs', 'Cs'];[5, 5, 5, 5, 5, 5, 1, 1];['3', '3', '3', '3', '6', '6', '10', '10'];[2.6, 2.6, 2.6, 2.6, 1.966666666666667, 1.966666666666667, 1.966666666666667, 1.966666666666667, 0.9333333333333333, 0.9333333333333333, 4.266666666666667, 4.266666666666667, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334]
mp-19172;KV3O8;mp-651814;['K', 'K', 'V', 'V', 'V', 'V', 'V', 'V'];[1, 1, 5, 5, 5, 5, 5, 5];['9', '9', '6', '3', '3', '6', '3', '3'];[2.611111111111111, 2.611111111111111, 2.611111111111111, 2.611111111111111, 2.0, 2.0, 2.0, 2.0, 0.9444444444444444, 0.9444444444444444, 4.166666666666667, 4.166666666666667, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334]
mp-19698;RbV3O8;mp-651814;['V', 'V', 'V', 'V', 'V', 'V', 'Rb', 'Rb'];[5, 5, 5, 5, 5, 5, 1, 1];['3', '3', '3', '3', '6', '6', '9', '9'];[2.611111111111111, 2.611111111111111, 2.611111111111111, 2.611111111111111, 2.0, 2.0, 2.0, 2.0, 0.9444444444444444, 0.9444444444444444, 4.166666666666667, 4.166666666666667, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334]
mp-18996;TlV3O8;mp-651814;['V', 'V', 'V', 'V', 'V', 'V', 'Tl', 'Tl'];[5, 5, 5, 5, 5, 5, 1, 1];['3', '3', '3', '3', '6', '6', '9', '9'];[2.611111111111111, 2.611111111111111, 2.611111111111111, 2.611111111111111, 2.0, 2.0, 2.0, 1.888888888888889, 0.9444444444444444, 0.9444444444444444, 4.166666666666667, 4.277777777777778, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334]
mp-565687;K2CrSO7;mp-565687;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Cr', 'Cr', 'Cr', 'Cr', 'S', 'S', 'S', 'S'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6];['8', '9', '8', '9', '9', '9', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];[1.8611111111111112, 1.8472222222222223, 3.111111111111111, 1.8472222222222223, 1.8611111111111112, 1.8611111111111112, 1.8472222222222223, 1.8611111111111112, 1.625, 3.111111111111111, 1.8472222222222223, 1.8472222222222223, 1.8472222222222223, 1.8472222222222223, 1.8611111111111112, 1.8472222222222223, 1.625, 3.111111111111111, 1.625, 1.8472222222222223, 1.8611111111111112, 1.8472222222222223, 1.625, 1.8472222222222223, 3.111111111111111, 1.8611111111111112, 1.8472222222222223, 1.8611111111111112]
mp-562102;K2S2O7;mp-565687;['K', 'K', 'K', 'K', 'S', 'S', 'S', 'S'];[1, 1, 1, 1, 6, 6, 6, 6];['8', '8', '8', '8', '4', '4', '4', '4'];[1.75, 1.75, 1.875, 1.875, 1.75, 1.875, 3.0, 1.875, 1.875, 1.875, 1.875, 3.0, 1.875, 1.75]
mp-19658;Rb2Cr2O7;mp-565687;['Cr', 'Cr', 'Cr', 'Cr', 'Rb', 'Rb', 'Rb', 'Rb'];[6, 6, 6, 6, 1, 1, 1, 1];['4', '4', '4', '4', '8', '8', '8', '8'];[3.0, 3.0, 1.875, 1.875, 1.875, 1.875, 1.75, 1.75, 1.875, 1.875, 1.875, 1.875, 1.75, 1.75]
mp-616734;Rb2Cr2O7;mp-565687;['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6];['9', '9', '10', '9', '10', '10', '9', '10', '4', '4', '4', '4', '4', '4', '4', '4'];[1.8111111111111111, 1.8222222222222222, 1.8222222222222222, 3.111111111111111, 1.8222222222222222, 1.8111111111111111, 1.8222222222222222, 1.8111111111111111, 3.111111111111111, 1.8111111111111111, 1.8111111111111111, 1.8222222222222222, 1.8111111111111111, 1.8111111111111111, 1.8111111111111111, 1.8111111111111111, 1.8111111111111111, 1.8222222222222222, 1.8111111111111111, 3.111111111111111, 1.8111111111111111, 1.8111111111111111, 1.8111111111111111, 1.8111111111111111, 1.8222222222222222, 3.111111111111111, 1.8111111111111111, 1.8222222222222222]
mp-25018;Ca2MnGaO5;mp-25018;['Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn', 'Ga', 'Ga'];[2, 2, 2, 2, 3, 3, 3, 3];['3', '3', '3', '3', '6', '6', '4', '4'];[2.833333333333333, 2.833333333333333, 2.583333333333333, 2.583333333333333, 2.583333333333333, 2.583333333333333, 1.0, 1.0, 1.0, 1.0]
mp-18907;Ca2MnAlO5;mp-25018;['Al', 'Al', 'Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn'];[3, 3, 2, 2, 2, 2, 3, 3];['4', '4', '3', '3', '3', '3', '6', '6'];[2.833333333333333, 2.833333333333333, 2.583333333333333, 2.583333333333333, 2.583333333333333, 2.583333333333333, 1.0, 1.0, 1.0, 1.0]
mp-561589;Sr2Fe2O5;mp-25018;['Sr', 'Sr', 'Sr', 'Sr', 'Fe', 'Fe', 'Fe', 'Fe'];[2, 2, 2, 2, 3, 3, 3, 3];['3', '3', '3', '3', '6', '6', '4', '4'];[1.0, 1.0, 1.0, 1.0, 2.583333333333333, 2.583333333333333, 2.583333333333333, 2.583333333333333, 2.833333333333333, 2.833333333333333]
mp-19655;ErAg(WO4)2;mp-19655;['Ag', 'Ag', 'Er', 'Er', 'W', 'W', 'W', 'W'];[1, 1, 3, 3, 6, 6, 6, 6];['6', '6', '8', '8', '6', '6', '6', '6'];[3.166666666666667, 3.166666666666667, 1.5416666666666665, 1.5416666666666665, 1.5416666666666665, 1.5416666666666665, 1.9166666666666665, 1.9166666666666665, 2.375, 2.375, 2.375, 2.375, 1.5416666666666665, 1.5416666666666665, 1.5416666666666665, 1.5416666666666665]
mp-19680;RbLa(WO4)2;mp-19655;['Rb', 'Rb', 'La', 'La', 'W', 'W', 'W', 'W'];[1, 1, 3, 3, 6, 6, 6, 6];['5', '5', '8', '8', '6', '6', '6', '6'];[3.0, 3.0, 1.575, 1.575, 1.575, 1.575, 1.95, 1.95, 2.375, 2.375, 2.375, 2.375, 1.575, 1.575, 1.575, 1.575]
