mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-15751;Ba3Y4O9;mp-15751;['Y', 'Y', 'Y', 'Y', 'Ba', 'Ba', 'Ba'];[3, 3, 3, 3, 2, 2, 2];['6', '6', '6', '6', '12', '9', '9'];{'Y': {3: {'no': 102, 'corner': 18, 'edge': 6, 'face': 4}}}
mp-14853;Ba3Er4O9;mp-15751;['Ba', 'Ba', 'Ba', 'Er', 'Er', 'Er', 'Er'];[2, 2, 2, 3, 3, 3, 3];['9', '9', '12', '6', '6', '6', '6'];{'Er': {3: {'no': 104, 'corner': 18, 'edge': 6, 'face': 4}}}
mp-14323;Ba3Ho4O9;mp-15751;['Ba', 'Ba', 'Ba', 'Ho', 'Ho', 'Ho', 'Ho'];[2, 2, 2, 3, 3, 3, 3];['9', '9', '12', '6', '6', '6', '6'];{'Ho': {3: {'no': 104, 'corner': 18, 'edge': 6, 'face': 4}}}
mp-14322;Ba3Tm4O9;mp-15751;['Ba', 'Ba', 'Ba', 'Tm', 'Tm', 'Tm', 'Tm'];[2, 2, 2, 3, 3, 3, 3];['9', '9', '12', '6', '6', '6', '6'];{'Tm': {3: {'no': 104, 'corner': 18, 'edge': 6, 'face': 4}}}
mp-8974;Ba3Dy4O9;mp-15751;['Ba', 'Ba', 'Ba', 'Dy', 'Dy', 'Dy', 'Dy'];[2, 2, 2, 3, 3, 3, 3];['9', '9', '12', '6', '6', '6', '6'];{'Dy': {3: {'no': 102, 'corner': 18, 'edge': 6, 'face': 4}}}
mp-542832;Ba3Lu4O9;mp-15751;['Ba', 'Ba', 'Ba', 'Lu', 'Lu', 'Lu', 'Lu'];[2, 2, 2, 3, 3, 3, 3];['9', '9', '12', '6', '6', '6', '6'];{'Lu': {3: {'no': 104, 'corner': 18, 'edge': 6, 'face': 4}}}
mp-4158;Nd2CuO4;mp-4158;['Cu', 'Nd', 'Nd'];[2, 3, 3];['4', '8', '8'];{'Cu': {2: {'no': 50, 'corner': 4, 'edge': 8, 'face': 0}}, 'Nd': {3: {'no': 90, 'corner': 8, 'edge': 24, 'face': 2}}}
mp-560605;LiLa4AuO8;mp-4158;['Li', 'La', 'La', 'La', 'La', 'Au'];[1, 3, 3, 3, 3, 3];['4', '8', '8', '8', '8', '4'];{'Li': {1: {'no': 46, 'corner': 4, 'edge': 8, 'face': 0}}, 'La': {3: {'no': 164, 'corner': 16, 'edge': 48, 'face': 4}}, 'Au': {3: {'no': 46, 'corner': 4, 'edge': 8, 'face': 0}}}
mp-4181;Pr2CuO4;mp-4158;['Cu', 'Pr', 'Pr'];[2, 3, 3];['4', '8', '8'];{'Cu': {2: {'no': 50, 'corner': 4, 'edge': 8, 'face': 0}}, 'Pr': {3: {'no': 90, 'corner': 8, 'edge': 24, 'face': 2}}}
mp-4860;Gd2CuO4;mp-4158;['Cu', 'Gd', 'Gd'];[2, 3, 3];['4', '8', '8'];{'Cu': {2: {'no': 52, 'corner': 4, 'edge': 8, 'face': 0}}, 'Gd': {3: {'no': 92, 'corner': 8, 'edge': 24, 'face': 2}}}
mp-4210;Sm2CuO4;mp-4158;['Cu', 'Sm', 'Sm'];[2, 3, 3];['4', '8', '8'];{'Cu': {2: {'no': 52, 'corner': 4, 'edge': 8, 'face': 0}}, 'Sm': {3: {'no': 92, 'corner': 8, 'edge': 24, 'face': 2}}}
mp-7685;BaRhO3;mp-7685;['Rh', 'Rh', 'Rh', 'Rh', 'Ba', 'Ba', 'Ba', 'Ba'];[4, 4, 4, 4, 2, 2, 2, 2];['6', '6', '6', '6', '12', '12', '12', '12'];{'Rh': {4: {'no': 88, 'corner': 12, 'edge': 0, 'face': 4}}}
mp-19001;SrMnO3;mp-7685;['Mn', 'Mn', 'Mn', 'Mn', 'Sr', 'Sr', 'Sr', 'Sr'];[4, 4, 4, 4, 2, 2, 2, 2];['6', '6', '6', '6', '12', '12', '12', '12'];{'Mn': {4: {'no': 124, 'corner': 12, 'edge': 0, 'face': 4}}}
mp-568977;SrMnO3;mp-7685;['Sr', 'Sr', 'Sr', 'Sr', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6'];{'Mn': {4: {'no': 116, 'corner': 12, 'edge': 0, 'face': 4}}}
mp-35078;BaMnO3;mp-7685;['Ba', 'Ba', 'Ba', 'Ba', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6'];{'Mn': {4: {'no': 88, 'corner': 12, 'edge': 0, 'face': 4}}}
mp-3597;BaRuO3;mp-7685;['Ru', 'Ru', 'Ru', 'Ru', 'Ba', 'Ba', 'Ba', 'Ba'];[4, 4, 4, 4, 2, 2, 2, 2];['6', '6', '6', '6', '12', '12', '12', '12'];{'Ru': {4: {'no': 88, 'corner': 12, 'edge': 0, 'face': 4}}}
mp-16160;Sm4Au2O9;mp-16160;['Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '6', '6', '6', '6', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sm': {3: {'no': 776, 'corner': 120, 'edge': 96, 'face': 8}}, 'Au': {3: {'no': 408, 'corner': 48, 'edge': 24, 'face': 0}}}
mp-623092;Gd4Au2O9;mp-16160;['Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '8', '6', '8', '8', '6', '8', '6', '8', '8', '8', '6', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'Gd': {3: {'no': 784, 'corner': 120, 'edge': 96, 'face': 8}}, 'Au': {3: {'no': 416, 'corner': 48, 'edge': 24, 'face': 0}}}
mp-9160;La4Au2O9;mp-16160;['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '6', '6', '6', '6', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'La': {3: {'no': 656, 'corner': 120, 'edge': 96, 'face': 8}}, 'Au': {3: {'no': 344, 'corner': 48, 'edge': 24, 'face': 0}}}
mp-21787;Eu4Au2O9;mp-16160;['Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '6', '6', '6', '6', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'Eu': {3: {'no': 752, 'corner': 120, 'edge': 96, 'face': 8}}, 'Au': {3: {'no': 416, 'corner': 48, 'edge': 24, 'face': 0}}}
mp-3374;Nd4Au2O9;mp-16160;['Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au', 'Au'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '6', '6', '6', '6', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'Nd': {3: {'no': 704, 'corner': 120, 'edge': 96, 'face': 8}}, 'Au': {3: {'no': 400, 'corner': 48, 'edge': 24, 'face': 0}}}
mp-565570;Sr9TmV7O28;mp-565570;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Tm', 'Tm', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['7', '10', '8', '10', '10', '10', '7', '8', '7', '7', '8', '8', '7', '7', '10', '8', '10', '8', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sr': {2: {'no': 330, 'corner': 90, 'edge': 30, 'face': 12}}, 'Tm': {3: {'no': 48, 'corner': 12, 'edge': 12, 'face': 0}}, 'V': {5: {'no': 474, 'corner': 66, 'edge': 18, 'face': 0}}}
mp-566812;Sr9LuV7O28;mp-565570;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Lu', 'Lu', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '8', '8', '7', '7', '8', '8', '10', '7', '7', '10', '10', '7', '10', '10', '8', '7', '8', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sr': {2: {'no': 330, 'corner': 90, 'edge': 30, 'face': 12}}, 'Lu': {3: {'no': 48, 'corner': 12, 'edge': 12, 'face': 0}}, 'V': {5: {'no': 474, 'corner': 66, 'edge': 18, 'face': 0}}}
mp-566140;Sr9YbV7O28;mp-565570;['Yb', 'Yb', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '10', '8', '8', '8', '8', '10', '8', '8', '8', '10', '8', '10', '8', '10', '10', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Yb': {3: {'no': 48, 'corner': 12, 'edge': 12, 'face': 0}}, 'Sr': {2: {'no': 330, 'corner': 72, 'edge': 48, 'face': 12}}, 'V': {5: {'no': 474, 'corner': 60, 'edge': 24, 'face': 0}}}
mp-555661;Ca9In(PO4)7;mp-565570;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'In', 'In', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '7', '8', '7', '8', '8', '10', '10', '10', '8', '10', '10', '8', '7', '7', '7', '7', '10', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ca': {2: {'no': 468, 'corner': 90, 'edge': 30, 'face': 12}}, 'In': {3: {'no': 60, 'corner': 12, 'edge': 12, 'face': 0}}, 'P': {5: {'no': 564, 'corner': 66, 'edge': 18, 'face': 0}}}
mp-566672;Ca9Fe(PO4)7;mp-565570;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '10', '8', '8', '8', '8', '10', '10', '10', '8', '8', '8', '10', '8', '8', '8', '10', '8', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ca': {2: {'no': 474, 'corner': 72, 'edge': 48, 'face': 12}}, 'Fe': {3: {'no': 60, 'corner': 12, 'edge': 12, 'face': 0}}, 'P': {5: {'no': 570, 'corner': 60, 'edge': 24, 'face': 0}}}
mp-14901;NaZnAsO4;mp-14901;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '12', '12', '12', '12', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 292, 'corner': 72, 'edge': 12, 'face': 8}}, 'Zn': {2: {'no': 540, 'corner': 72, 'edge': 12, 'face': 0}}, 'As': {5: {'no': 544, 'corner': 96, 'edge': 0, 'face': 0}}}
mp-19548;CaMn2Be3(SiO4)3;mp-14901;['Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '12', '12', '12', '12', '6', '6', '6', '6', '8', '8', '8', '8'];{'Be': {2: {'no': 832, 'corner': 72, 'edge': 16, 'face': 0}}, 'Si': {4: {'no': 816, 'corner': 88, 'edge': 8, 'face': 0}}, 'Mn': {2: {'no': 532, 'corner': 80, 'edge': 28, 'face': 8}}}
mp-2963;CaAl2O4;mp-14901;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '12', '12', '12', '12', '8', '8', '8', '8', '8', '8', '8', '8'];{'Al': {3: {'no': 1244, 'corner': 152, 'edge': 36, 'face': 0}}, 'Ca': {2: {'no': 340, 'corner': 72, 'edge': 52, 'face': 8}}}
mp-14511;NaAlGeO4;mp-14901;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '8', '8', '8', '8', '12', '12', '12', '12', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 320, 'corner': 80, 'edge': 28, 'face': 8}}, 'Al': {3: {'no': 580, 'corner': 72, 'edge': 16, 'face': 0}}, 'Ge': {4: {'no': 576, 'corner': 88, 'edge': 8, 'face': 0}}}
mp-6392;NaBePO4;mp-14901;['Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '12', '12', '12', '12', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Be': {2: {'no': 804, 'corner': 72, 'edge': 12, 'face': 0}}, 'Na': {1: {'no': 528, 'corner': 72, 'edge': 12, 'face': 8}}, 'P': {5: {'no': 764, 'corner': 96, 'edge': 0, 'face': 0}}}
mp-6660;BaNaBO3;mp-6660;['B', 'B', 'Na', 'Na', 'Ba', 'Ba'];[3, 3, 1, 1, 2, 2];['3', '3', '6', '6', '8', '8'];{'B': {3: {'no': 122, 'corner': 16, 'edge': 6, 'face': 0}}, 'Na': {1: {'no': 106, 'corner': 16, 'edge': 8, 'face': 8}}, 'Ba': {2: {'no': 96, 'corner': 20, 'edge': 22, 'face': 4}}}
mp-3963;K2CO3;mp-6660;['C', 'C', 'C', 'C', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K'];[4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1];['3', '3', '3', '3', '6', '6', '6', '6', '8', '8', '8', '8'];{'C': {4: {'no': 204, 'corner': 32, 'edge': 12, 'face': 0}}, 'K': {1: {'no': 332, 'corner': 72, 'edge': 60, 'face': 24}}}
mp-556695;NaSrBO3;mp-6660;['Na', 'Na', 'Na', 'Na', 'Sr', 'Sr', 'Sr', 'Sr', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9', '3', '3', '3', '3'];{'Na': {1: {'no': 168, 'corner': 24, 'edge': 0, 'face': 8}}, 'B': {3: {'no': 176, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-561536;NaMgBO3;mp-6660;['Na', 'Na', 'Mg', 'Mg', 'B', 'B'];[1, 1, 2, 2, 3, 3];['8', '8', '6', '6', '3', '3'];{'Na': {1: {'no': 158, 'corner': 20, 'edge': 22, 'face': 4}}, 'Mg': {2: {'no': 176, 'corner': 16, 'edge': 8, 'face': 8}}, 'B': {3: {'no': 186, 'corner': 16, 'edge': 6, 'face': 0}}}
mp-554072;K2CO3;mp-6660;['K', 'K', 'K', 'K', 'C', 'C'];[1, 1, 1, 1, 4, 4];['6', '6', '6', '6', '3', '3'];{'K': {1: {'no': 182, 'corner': 48, 'edge': 14, 'face': 8}}, 'C': {4: {'no': 106, 'corner': 20, 'edge': 2, 'face': 0}}}
mp-566090;KV3Cd4O12;mp-566090;['K', 'K', 'V', 'V', 'V', 'V', 'V', 'V', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd'];[1, 1, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '4', '4', '4', '4', '4', '4', '8', '8', '8', '6', '8', '6', '6', '6'];{'K': {1: {'no': 90, 'corner': 16, 'edge': 10, 'face': 0}}, 'V': {5: {'no': 288, 'corner': 48, 'edge': 10, 'face': 0}}, 'Cd': {2: {'no': 346, 'corner': 80, 'edge': 24, 'face': 12}}}
mp-622489;K4Zn(WO4)3;mp-566090;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Zn', 'Zn', 'W', 'W', 'W', 'W', 'W', 'W'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 6, 6, 6, 6, 6, 6];['7', '4', '6', '8', '8', '12', '4', '7', '6', '6', '5', '5', '4', '4', '4', '4'];{'K': {1: {'no': 238, 'corner': 48, 'edge': 22, 'face': 8}}, 'Zn': {2: {'no': 66, 'corner': 12, 'edge': 8, 'face': 0}}, 'W': {6: {'no': 206, 'corner': 44, 'edge': 10, 'face': 0}}}
mp-566918;K4Mn(MoO4)3;mp-566090;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Mn', 'Mn', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 6, 6, 6, 6, 6, 6];['8', '4', '8', '4', '12', '8', '6', '8', '6', '6', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 246, 'corner': 48, 'edge': 24, 'face': 8}}, 'Mn': {2: {'no': 68, 'corner': 18, 'edge': 4, 'face': 0}}, 'Mo': {6: {'no': 224, 'corner': 42, 'edge': 8, 'face': 0}}}
mp-559520;In2Ag3(PO4)3;mp-566090;['In', 'In', 'In', 'In', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '4', '8', '4', '8', '8', '8', '4', '4', '4', '4', '4', '4'];{'In': {3: {'no': 200, 'corner': 44, 'edge': 8, 'face': 0}}, 'Ag': {1: {'no': 286, 'corner': 52, 'edge': 16, 'face': 12}}, 'P': {5: {'no': 330, 'corner': 48, 'edge': 8, 'face': 0}}}
mp-17349;Na3In2(PO4)3;mp-566090;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'In', 'In', 'In', 'In'];[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3];['8', '12', '8', '12', '8', '8', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6'];{'Na': {1: {'no': 144, 'corner': 36, 'edge': 12, 'face': 12}}, 'P': {5: {'no': 292, 'corner': 40, 'edge': 8, 'face': 0}}, 'In': {3: {'no': 184, 'corner': 36, 'edge': 8, 'face': 0}}}
mp-10347;CsCa2Ta3O10;mp-10347;['Ca', 'Ca', 'Cs', 'Ta', 'Ta', 'Ta'];[2, 2, 1, 5, 5, 5];['12', '12', '8', '6', '6', '6'];{'Cs': {1: {'no': 20, 'corner': 8, 'edge': 4, 'face': 4}}, 'Ta': {5: {'no': 74, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-505814;CsBa2Nb3O10;mp-10347;['Cs', 'Ba', 'Ba', 'Nb', 'Nb', 'Nb'];[1, 2, 2, 5, 5, 5];['8', '12', '12', '6', '6', '6'];{'Cs': {1: {'no': 16, 'corner': 8, 'edge': 4, 'face': 4}}, 'Nb': {5: {'no': 70, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-22720;RbSr2Nb3O10;mp-10347;['Rb', 'Sr', 'Sr', 'Nb', 'Nb', 'Nb'];[1, 2, 2, 5, 5, 5];['8', '12', '12', '6', '6', '6'];{'Rb': {1: {'no': 20, 'corner': 8, 'edge': 4, 'face': 4}}, 'Nb': {5: {'no': 82, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-22264;CsSr2Nb3O10;mp-10347;['Sr', 'Sr', 'Nb', 'Nb', 'Nb', 'Cs'];[2, 2, 5, 5, 5, 1];['12', '12', '6', '6', '6', '8'];{'Nb': {5: {'no': 82, 'corner': 24, 'edge': 0, 'face': 0}}, 'Cs': {1: {'no': 20, 'corner': 8, 'edge': 4, 'face': 4}}}
mp-7181;CsSr2Ta3O10;mp-10347;['Sr', 'Sr', 'Cs', 'Ta', 'Ta', 'Ta'];[2, 2, 1, 5, 5, 5];['12', '12', '8', '6', '6', '6'];{'Cs': {1: {'no': 20, 'corner': 8, 'edge': 4, 'face': 4}}, 'Ta': {5: {'no': 82, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-505234;BaP2PbO7;mp-505234;['Ba', 'Ba', 'Ba', 'Ba', 'Pb', 'Pb', 'Pb', 'Pb', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ba': {2: {'no': 134, 'corner': 44, 'edge': 10, 'face': 8}}, 'Pb': {2: {'no': 136, 'corner': 24, 'edge': 20, 'face': 8}}, 'P': {5: {'no': 336, 'corner': 40, 'edge': 16, 'face': 0}}}
mp-560939;NaLaP2O7;mp-505234;['Na', 'Na', 'Na', 'Na', 'La', 'La', 'La', 'La', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 176, 'corner': 12, 'edge': 32, 'face': 4}}, 'La': {3: {'no': 168, 'corner': 44, 'edge': 16, 'face': 4}}, 'P': {5: {'no': 368, 'corner': 40, 'edge': 16, 'face': 0}}}
