mp-id;formula;structure_type;cations;valences;CNs
mp-25026;SmMnO3;mp-5223;['Mn', 'Mn', 'Mn', 'Mn', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-6019;Sr2YNbO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Nb', 'Nb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-31119;TbScO3;mp-5223;['Sc', 'Sc', 'Sc', 'Sc', 'Tb', 'Tb', 'Tb', 'Tb'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-645135;Tb2MnNiO6;mp-5223;['Tb', 'Tb', 'Tb', 'Tb', 'Mn', 'Mn', 'Ni', 'Ni'];[3, 3, 3, 3, 4, 4, 2, 2];['9', '9', '9', '9', '6', '6', '6', '6']
mp-4438;CaSnO3;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-18899;Nd2MnNiO6;mp-5223;['Mn', 'Mn', 'Ni', 'Ni', 'Nd', 'Nd', 'Nd', 'Nd'];[4, 4, 2, 2, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-19324;Ca2MgWO6;mp-5223;['Mg', 'Mg', 'Ca', 'Ca', 'Ca', 'Ca', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '12', '12', '12', '12', '6', '6']
mp-22220;LaLuO3;mp-5223;['La', 'La', 'La', 'La', 'Lu', 'Lu', 'Lu', 'Lu'];[3, 3, 3, 3, 3, 3, 3, 3];['8', '8', '8', '8', '6', '6', '6', '6']
mp-542512;NaPr2RuO6;mp-5223;['Pr', 'Pr', 'Pr', 'Pr', 'Na', 'Na', 'Ru', 'Ru'];[3, 3, 3, 3, 1, 1, 5, 5];['9', '9', '9', '9', '6', '6', '6', '6']
mp-19014;Sr2CdWO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Cd', 'Cd', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['12', '12', '12', '12', '6', '6', '6', '6']
mp-561616;LuCoO3;mp-5223;['Lu', 'Lu', 'Lu', 'Lu', 'Co', 'Co', 'Co', 'Co'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6']
mp-6674;LiLa2SbO6;mp-5223;['Li', 'Li', 'Sb', 'Sb', 'La', 'La', 'La', 'La'];[1, 1, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-19801;EuRhO3;mp-5223;['Rh', 'Rh', 'Rh', 'Rh', 'Eu', 'Eu', 'Eu', 'Eu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-565331;TbVO3;mp-5223;['Tb', 'Tb', 'Tb', 'Tb', 'V', 'V', 'V', 'V'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6']
mp-25037;PrMnO3;mp-5223;['Mn', 'Mn', 'Mn', 'Mn', 'Pr', 'Pr', 'Pr', 'Pr'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-24875;HoCoO3;mp-5223;['Co', 'Co', 'Co', 'Co', 'Ho', 'Ho', 'Ho', 'Ho'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-18862;La2CoIrO6;mp-5223;['Co', 'Co', 'La', 'La', 'La', 'La', 'Ir', 'Ir'];[2, 2, 3, 3, 3, 3, 4, 4];['6', '6', '12', '12', '12', '12', '6', '6']
mp-25104;La2NiIrO6;mp-5223;['Ni', 'Ni', 'La', 'La', 'La', 'La', 'Ir', 'Ir'];[2, 2, 3, 3, 3, 3, 4, 4];['6', '6', '12', '12', '12', '12', '6', '6']
mp-19327;LuNiO3;mp-5223;['Ni', 'Ni', 'Ni', 'Ni', 'Lu', 'Lu', 'Lu', 'Lu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-21455;EuAlO3;mp-5223;['Al', 'Al', 'Al', 'Al', 'Eu', 'Eu', 'Eu', 'Eu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-19265;DyNiO3;mp-5223;['Ni', 'Ni', 'Ni', 'Ni', 'Dy', 'Dy', 'Dy', 'Dy'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-31763;Ca2FeReO6;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Fe', 'Fe', 'Re', 'Re'];[2, 2, 2, 2, 3, 3, 5, 5];['10', '10', '10', '10', '6', '6', '6', '6']
