mp-id;formula;structure_type;cations;valences;CNs
mp-12878;Sr2YSbO6;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-7006;SrNbO3;mp-6474;['Sr', 'Nb'];[2, 4];['12', '6']
mp-557296;Sr2MnSbO6;mp-6474;['Sb', 'Sr', 'Mn', 'Sr'];[5, 2, 3, 2];['6', '12', '6', '12']
mp-20222;Sr2NbInO6;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Nb', 'Nb', 'In', 'In'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-3792;YAlO3;mp-6474;['Al', 'Al', 'Al', 'Al', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-13356;Ba2SrTeO6;mp-6474;['Sr', 'Te', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-4514;NaNbO3;mp-6474;['Na', 'Na', 'Nb', 'Nb'];[1, 1, 5, 5];['12', '12', '6', '6']
mp-553281;Ba2LaNbO6;mp-6474;['Ba', 'Ba', 'La', 'Nb'];[2, 2, 3, 5];['12', '12', '6', '6']
mp-24902;CrBiO3;mp-6474;['Cr', 'Cr', 'Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-4748;NaNbO3;mp-6474;['Na', 'Na', 'Na', 'Na', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 5, 5, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19357;LaCrO3;mp-6474;['Cr', 'Cr', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-22942;BaBiO3;mp-6474;['Ba', 'Ba', 'Bi', 'Bi'];[2, 2, 3, 5];['12', '12', '6', '6']
mp-6019;Sr2YNbO6;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Nb', 'Nb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
