mp-id;formula;structure_type;cations;valences;CNs
mp-607467;CaMoO3;mp-28295;['Ca', 'Ca', 'Ca', 'Ca', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-3442;CaTiO3;mp-28295;['Ca', 'Ca', 'Ti', 'Ti'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-22355;Sr2InSbO6;mp-28295;['Sr', 'Sr', 'Sr', 'Sr', 'In', 'In', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19403;Ba2CaMoO6;mp-28295;['Ca', 'Mo', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-12867;SrSnO3;mp-28295;['Sr', 'Sr', 'Sn', 'Sn'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-545603;Ba2BiSbO6;mp-28295;['Ba', 'Bi', 'Ba', 'Sb'];[2, 3, 2, 5];['12', '6', '12', '6']
mp-2879;SrSnO3;mp-28295;['Sr', 'Sr', 'Sr', 'Sr', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19281;LaCrO3;mp-28295;['Cr', 'Cr', 'Cr', 'Cr', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-553281;Ba2LaNbO6;mp-28295;['Ba', 'Ba', 'La', 'Nb'];[2, 2, 3, 5];['12', '12', '6', '6']
mp-22230;BaPbO3;mp-28295;['Ba', 'Ba', 'Pb', 'Pb'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-25013;Ba2MnMoO6;mp-28295;['Mn', 'Mo', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-20222;Sr2NbInO6;mp-28295;['Sr', 'Sr', 'Sr', 'Sr', 'Nb', 'Nb', 'In', 'In'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-3792;YAlO3;mp-28295;['Al', 'Al', 'Al', 'Al', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-550685;Ba2CaTeO6;mp-28295;['Ba', 'Ba', 'Te', 'Ca'];[2, 2, 6, 2];['12', '12', '6', '6']
mp-3671;NaNbO3;mp-28295;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6']
mp-551269;Ba2LaSbO6;mp-28295;['Ba', 'La', 'Ba', 'Sb'];[2, 3, 2, 5];['12', '6', '12', '6']
