mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-705435;Fe2(MoO4)3;mp-554954;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 472, 'corner': 96, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 696, 'corner': 96, 'edge': 0, 'face': 0}}}
mp-704707;Cr2(MoO4)3;mp-554954;['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Cr': {3: {'no': 500, 'corner': 96, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 752, 'corner': 96, 'edge': 0, 'face': 0}}}
mp-704851;Fe2(MoO4)3;mp-554954;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 494, 'corner': 96, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 738, 'corner': 96, 'edge': 0, 'face': 0}}}
mp-649509;Yb2(SeO4)3;mp-554954;['Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Yb', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Yb': {3: {'no': 220, 'corner': 48, 'edge': 0, 'face': 0}}, 'Se': {6: {'no': 316, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-19521;Al2(MoO4)3;mp-554954;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Al': {3: {'no': 256, 'corner': 48, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 384, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-647862;Cr2(MoO4)3;mp-554954;['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Cr': {3: {'no': 232, 'corner': 48, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 344, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-579296;Al2(MoO4)3;mp-554954;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Al': {3: {'no': 512, 'corner': 96, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 780, 'corner': 96, 'edge': 0, 'face': 0}}}
mp-554631;Sb2(PO4)3;mp-554954;['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[4, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sb': {4: {'no': 140, 'corner': 24, 'edge': 0, 'face': 0}, 5: {'no': 144, 'corner': 24, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 500, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-31766;Fe2(MoO4)3;mp-554954;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 232, 'corner': 48, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 344, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-32518;V2(PO4)3;mp-554954;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'P': {5: {'no': 564, 'corner': 48, 'edge': 0, 'face': 0}}, 'V': {4: {'no': 164, 'corner': 24, 'edge': 0, 'face': 0}, 5: {'no': 160, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-19559;Y2(WO4)3;mp-554954;['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Y': {3: {'no': 192, 'corner': 48, 'edge': 0, 'face': 0}}, 'W': {6: {'no': 264, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-9841;Er2(SO4)3;mp-554954;['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er'];[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'S': {6: {'no': 376, 'corner': 48, 'edge': 0, 'face': 0}}, 'Er': {3: {'no': 248, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-705134;In2(MoO4)3;mp-554954;['In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'In': {3: {'no': 436, 'corner': 96, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 628, 'corner': 96, 'edge': 0, 'face': 0}}}
mp-19546;Zr2Mo(PO6)2;mp-554954;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Mo', 'Mo', 'Mo', 'Mo'];[5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4'];{'P': {5: {'no': 240, 'corner': 32, 'edge': 0, 'face': 0}}, 'Zr': {4: {'no': 240, 'corner': 48, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 128, 'corner': 16, 'edge': 0, 'face': 0}}}
mp-3107;Ga3PO7;mp-3107;['P', 'Ga', 'Ga', 'Ga'];[5, 3, 3, 3];['4', '5', '5', '5'];{'P': {5: {'no': 62, 'corner': 6, 'edge': 0, 'face': 0}}, 'Ga': {3: {'no': 180, 'corner': 18, 'edge': 6, 'face': 0}}}
mp-10486;Cd2As2O7;mp-3107;['As', 'As', 'Cd', 'Cd'];[5, 5, 2, 2];['4', '4', '6', '6'];{'As': {5: {'no': 94, 'corner': 14, 'edge': 0, 'face': 0}}, 'Cd': {2: {'no': 94, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-5652;Y2Si2O7;mp-3107;['Si', 'Si', 'Y', 'Y'];[4, 4, 3, 3];['4', '4', '6', '6'];{'Si': {4: {'no': 110, 'corner': 14, 'edge': 0, 'face': 0}}, 'Y': {3: {'no': 110, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-24860;Co2P2O7;mp-3107;['P', 'P', 'Co', 'Co'];[5, 5, 2, 2];['4', '4', '6', '6'];{'P': {5: {'no': 122, 'corner': 14, 'edge': 0, 'face': 0}}, 'Co': {2: {'no': 118, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-18721;Mn2P2O7;mp-3107;['P', 'P', 'Mn', 'Mn'];[5, 5, 2, 2];['4', '4', '6', '6'];{'P': {5: {'no': 118, 'corner': 14, 'edge': 0, 'face': 0}}, 'Mn': {2: {'no': 114, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-18849;Fe2P2O7;mp-3107;['P', 'P', 'Fe', 'Fe'];[5, 5, 2, 2];['4', '4', '6', '6'];{'P': {5: {'no': 118, 'corner': 14, 'edge': 0, 'face': 0}}, 'Fe': {2: {'no': 116, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-2874;In2Si2O7;mp-3107;['Si', 'Si', 'In', 'In'];[4, 4, 3, 3];['4', '4', '6', '6'];{'Si': {4: {'no': 118, 'corner': 14, 'edge': 0, 'face': 0}}, 'In': {3: {'no': 110, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-19290;Mn2As2O7;mp-3107;['Mn', 'Mn', 'As', 'As'];[2, 2, 5, 5];['6', '6', '4', '4'];{'Mn': {2: {'no': 110, 'corner': 12, 'edge': 6, 'face': 0}}, 'As': {5: {'no': 110, 'corner': 14, 'edge': 0, 'face': 0}}}
mp-505200;CoCuP2O7;mp-3107;['P', 'P', 'Co', 'Cu'];[5, 5, 2, 2];['4', '4', '6', '5'];{'P': {5: {'no': 125, 'corner': 13, 'edge': 0, 'face': 0}}, 'Co': {2: {'no': 59, 'corner': 7, 'edge': 2, 'face': 0}}, 'Cu': {2: {'no': 60, 'corner': 6, 'edge': 2, 'face': 0}}}
mp-5427;Mg2P2O7;mp-3107;['Mg', 'Mg', 'P', 'P'];[2, 2, 5, 5];['6', '6', '4', '4'];{'Mg': {2: {'no': 118, 'corner': 12, 'edge': 6, 'face': 0}}, 'P': {5: {'no': 126, 'corner': 14, 'edge': 0, 'face': 0}}}
mp-19142;Mn2V2O7;mp-3107;['V', 'V', 'Mn', 'Mn'];[5, 5, 2, 2];['5', '5', '6', '6'];{'V': {5: {'no': 108, 'corner': 10, 'edge': 6, 'face': 0}}, 'Mn': {2: {'no': 106, 'corner': 8, 'edge': 10, 'face': 0}}}
mp-552663;LiScAs2O7;mp-3107;['As', 'Li', 'As', 'Sc'];[5, 1, 5, 3];['4', '8', '4', '6'];{'As': {5: {'no': 114, 'corner': 14, 'edge': 2, 'face': 0}}, 'Li': {1: {'no': 51, 'corner': 8, 'edge': 5, 'face': 0}}, 'Sc': {3: {'no': 57, 'corner': 6, 'edge': 3, 'face': 0}}}
mp-7079;CaZrSi2O7;mp-3107;['Si', 'Si', 'Ca', 'Zr'];[4, 4, 2, 4];['4', '4', '8', '6'];{'Si': {4: {'no': 112, 'corner': 14, 'edge': 2, 'face': 0}}, 'Ca': {2: {'no': 51, 'corner': 8, 'edge': 5, 'face': 0}}, 'Zr': {4: {'no': 55, 'corner': 6, 'edge': 3, 'face': 0}}}
mp-18819;Ni2P2O7;mp-3107;['P', 'P', 'Ni', 'Ni'];[5, 5, 2, 2];['4', '4', '6', '6'];{'P': {5: {'no': 126, 'corner': 14, 'edge': 0, 'face': 0}}, 'Ni': {2: {'no': 122, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-7193;Lu2Si2O7;mp-3107;['Si', 'Si', 'Lu', 'Lu'];[4, 4, 3, 3];['4', '4', '6', '6'];{'Si': {4: {'no': 114, 'corner': 14, 'edge': 0, 'face': 0}}, 'Lu': {3: {'no': 110, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-7064;Er2Si2O7;mp-3107;['Si', 'Si', 'Er', 'Er'];[4, 4, 3, 3];['4', '4', '6', '6'];{'Si': {4: {'no': 110, 'corner': 14, 'edge': 0, 'face': 0}}, 'Er': {3: {'no': 110, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-6929;Ca2As2O7;mp-3107;['Ca', 'Ca', 'As', 'As'];[2, 2, 5, 5];['6', '6', '4', '4'];{'Ca': {2: {'no': 86, 'corner': 12, 'edge': 6, 'face': 0}}, 'As': {5: {'no': 90, 'corner': 14, 'edge': 0, 'face': 0}}}
mp-5280;In2Ge2O7;mp-3107;['Ge', 'Ge', 'In', 'In'];[4, 4, 3, 3];['5', '5', '6', '6'];{'Ge': {4: {'no': 108, 'corner': 10, 'edge': 6, 'face': 0}}, 'In': {3: {'no': 110, 'corner': 8, 'edge': 10, 'face': 0}}}
mp-18740;V2Cd2O7;mp-3107;['V', 'V', 'Cd', 'Cd'];[5, 5, 2, 2];['4', '4', '8', '8'];{'V': {5: {'no': 78, 'corner': 14, 'edge': 4, 'face': 0}}, 'Cd': {2: {'no': 68, 'corner': 20, 'edge': 12, 'face': 0}}}
mp-5618;Mg2As2O7;mp-3107;['Mg', 'Mg', 'As', 'As'];[2, 2, 5, 5];['6', '6', '5', '5'];{'Mg': {2: {'no': 118, 'corner': 8, 'edge': 10, 'face': 0}}, 'As': {5: {'no': 120, 'corner': 10, 'edge': 6, 'face': 0}}}
mp-5594;Sc2Si2O7;mp-3107;['Si', 'Si', 'Sc', 'Sc'];[4, 4, 3, 3];['4', '4', '6', '6'];{'Si': {4: {'no': 122, 'corner': 14, 'edge': 0, 'face': 0}}, 'Sc': {3: {'no': 118, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-3188;Zn(SbO3)2;mp-3188;['Zn', 'Zn', 'Sb', 'Sb', 'Sb', 'Sb'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Zn': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Sb': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-31626;Ta2CrO6;mp-3188;['Cr', 'Cr', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Cr': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ta': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-31755;Ta2FeO6;mp-3188;['Fe', 'Fe', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Fe': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ta': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-24967;Fe2TeO6;mp-3188;['Fe', 'Fe', 'Fe', 'Fe', 'Te', 'Te'];[3, 3, 3, 3, 6, 6];['6', '6', '6', '6', '6', '6'];{'Fe': {3: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}, 'Te': {6: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}}
mp-13836;U(RhO3)2;mp-3188;['Rh', 'Rh', 'Rh', 'Rh', 'U', 'U'];[3, 3, 3, 3, 6, 6];['6', '6', '6', '6', '6', '6'];{'Rh': {3: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}, 'U': {6: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}}
mp-3653;Mg(SbO3)2;mp-3188;['Mg', 'Mg', 'Sb', 'Sb', 'Sb', 'Sb'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Mg': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Sb': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-9650;MgTa2O6;mp-3188;['Mg', 'Mg', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Mg': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ta': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-32404;Ta2VO6;mp-3188;['V', 'V', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'V': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ta': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-541194;Fe(SbO3)2;mp-3188;['Fe', 'Fe', 'Sb', 'Sb', 'Sb', 'Sb'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Fe': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Sb': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-25070;Mo(RhO3)2;mp-3188;['Mo', 'Mo', 'Rh', 'Rh', 'Rh', 'Rh'];[4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6'];{'Mo': {4: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Rh': {4: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-25148;V2WO6;mp-3188;['V', 'V', 'V', 'V', 'W', 'W'];[3, 3, 3, 3, 6, 6];['6', '6', '6', '6', '6', '6'];{'V': {3: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}, 'W': {6: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}}
mp-28931;Ga2TeO6;mp-3188;['Ga', 'Ga', 'Ga', 'Ga', 'Te', 'Te'];[3, 3, 3, 3, 6, 6];['6', '6', '6', '6', '6', '6'];{'Ga': {3: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}, 'Te': {6: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}}
mp-505271;Ni(SbO3)2;mp-3188;['Ni', 'Ni', 'Sb', 'Sb', 'Sb', 'Sb'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Ni': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Sb': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-5831;Cu(SbO3)2;mp-3188;['Cu', 'Cu', 'Sb', 'Sb', 'Sb', 'Sb'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Cu': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Sb': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-28447;Mg(BiO3)2;mp-3188;['Mg', 'Mg', 'Bi', 'Bi', 'Bi', 'Bi'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Mg': {2: {'no': 100, 'corner': 16, 'edge': 4, 'face': 0}}, 'Bi': {5: {'no': 200, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-32308;Ta2NiO6;mp-3188;['Ni', 'Ni', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Ni': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ta': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-24917;Cr2TeO6;mp-3188;['Cr', 'Cr', 'Cr', 'Cr', 'Te', 'Te'];[3, 3, 3, 3, 6, 6];['6', '6', '6', '6', '6', '6'];{'Cr': {3: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}, 'Te': {6: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}}
mp-31629;Ta2CrO6;mp-3188;['Cr', 'Cr', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Cr': {2: {'no': 112, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ta': {5: {'no': 228, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-24898;Cr2WO6;mp-3188;['Cr', 'Cr', 'Cr', 'Cr', 'W', 'W'];[3, 3, 3, 3, 6, 6];['6', '6', '6', '6', '6', '6'];{'Cr': {3: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}, 'W': {6: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}}
mp-24845;Co(SbO3)2;mp-3188;['Co', 'Co', 'Sb', 'Sb', 'Sb', 'Sb'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Co': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Sb': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-31517;Ta2CoO6;mp-3188;['Co', 'Co', 'Ta', 'Ta', 'Ta', 'Ta'];[2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6'];{'Co': {2: {'no': 116, 'corner': 16, 'edge': 4, 'face': 0}}, 'Ta': {5: {'no': 232, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-7128;Cd(AsO3)2;mp-7128;['As', 'As', 'Cd'];[5, 5, 2];['6', '6', '6'];{'As': {5: {'no': 118, 'corner': 12, 'edge': 6, 'face': 0}}, 'Cd': {2: {'no': 56, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-20015;As2PbO6;mp-7128;['As', 'As', 'Pb'];[5, 5, 2];['6', '6', '6'];{'As': {5: {'no': 82, 'corner': 12, 'edge': 6, 'face': 0}}, 'Pb': {2: {'no': 32, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-24906;UCr2O6;mp-7128;['Cr', 'Cr', 'U'];[3, 3, 6];['6', '6', '6'];{'Cr': {3: {'no': 106, 'corner': 12, 'edge': 6, 'face': 0}}, 'U': {6: {'no': 44, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-20727;Sb2PbO6;mp-7128;['Sb', 'Sb', 'Pb'];[5, 5, 2];['6', '6', '6'];{'Sb': {5: {'no': 70, 'corner': 12, 'edge': 6, 'face': 0}}, 'Pb': {2: {'no': 32, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-6915;As2PdO6;mp-7128;['As', 'As', 'Pd'];[5, 5, 2];['6', '6', '6'];{'As': {5: {'no': 130, 'corner': 12, 'edge': 6, 'face': 0}}, 'Pd': {2: {'no': 68, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-25121;UV2O6;mp-7128;['V', 'V', 'U'];[3, 3, 6];['6', '6', '6'];{'V': {3: {'no': 106, 'corner': 12, 'edge': 6, 'face': 0}}, 'U': {6: {'no': 44, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-557733;KNiIO6;mp-7128;['K', 'Ni', 'I'];[1, 4, 7];['6', '6', '6'];{'K': {1: {'no': 32, 'corner': 12, 'edge': 0, 'face': 0}}, 'Ni': {4: {'no': 41, 'corner': 6, 'edge': 3, 'face': 0}}, 'I': {7: {'no': 41, 'corner': 6, 'edge': 3, 'face': 0}}}
mp-9126;Sr(SbO3)2;mp-7128;['Sr', 'Sb', 'Sb'];[2, 5, 5];['6', '6', '6'];{'Sr': {2: {'no': 32, 'corner': 12, 'edge': 0, 'face': 0}}, 'Sb': {5: {'no': 70, 'corner': 12, 'edge': 6, 'face': 0}}}
